11629,COYOACÁN,PEDREGAL DE SANTO DOMINGO,1
11668,COYOACÁN,PEDREGAL SANTA URSULA,8
11719,COYOACÁN,CARMEN SERDAN,1
11699,COYOACÁN,EX EJIDO SAN PABLO TEPETLAPA,1
11702,COYOACÁN,LOS PRADOS DE COYOACAN,2
11626,COYOACÁN,CIUDAD UNIVERSITARIA,20
11648,COYOACÁN,AVANTE,1
11669,COYOACÁN,XOTEPINGO,4
11670,COYOACÁN,SAN PABLO TEPETLAPA,3
11673,COYOACÁN,ADOLFO RUIZ CORTINES,2
11579,COYOACÁN,AJUSCO,3
11623,COYOACÁN,COPILCO EL ALTO,3
11575,COYOACÁN,SAN FRANCISCO CULHUACAN,4
11634,COYOACÁN,CIUDAD JARDIN,6
11605,COYOACÁN,PUEBLO DE LOS REYES,5
11593,COYOACÁN,FRACC PEDREGAL DE SAN FRANCISCO,1
11644,COYOACÁN,PETROLERA TAXQUEÑA,2
11633,COYOACÁN,ATLANTIDA,1
11674,COYOACÁN,EL RELOJ,1
11677,COYOACÁN,SANTA URSULA COAPA,1
11610,COYOACÁN,UNIDAD HAB DEL PACIFICO,1
11564,COYOACÁN,CHURUBUSCO,1
11572,COYOACÁN,PASEOS DE TAXQUEÑA,1
11574,COYOACÁN,MAGDALENA CULHUACAN,1
11595,COYOACÁN,BARRIO CUADRANTE DE SAN FRANCISCO,3
11583,COYOACÁN,CANDELARIA COYOACAN,1
11690,COYOACÁN,CONJUNTO HAB PEDREGAL DE CARRASCO,1
11685,COYOACÁN,PANTEON MAUSELEOS DEL ANGEL,1
11687,COYOACÁN,UNIDAD HAB VILLA PANAMERICANA,1
11693,COYOACÁN,RINCONADA LAS PLAYAS INFONAVIT,2
11632,COYOACÁN,LA CANTERA,1
11589,COYOACÁN,FORTIN CHIMALISTAC,2
11620,COYOACÁN,ALTILLO UNIVERSIDAD,1
11585,COYOACÁN,UNIDAD HAB MONTE DE PIEDAD,1
11592,COYOACÁN,FRACC MANUEL ROMERO DE TERREROS,1
11586,COYOACÁN,OXTOPULCO UNIVERSIDAD,1
11584,COYOACÁN,ROMERO DE TERREROS,1
11617,COYOACÁN,COPILCO UNIVERSIDAD ISSSTE,1
11642,COYOACÁN,EDUCACION,1
11647,COYOACÁN,EL CENTINELA,1
11785,CUAJIMALPA DE MORELOS,SAN LORENZO ACOPILCO,4
11779,CUAJIMALPA DE MORELOS,CENTRO COMERCIAL SANTA FE,3
11762,CUAJIMALPA DE MORELOS,SAN JOSE DE LOS CEDROS,2
11767,CUAJIMALPA DE MORELOS,JESUS DEL MONTE,3
11736,CUAJIMALPA DE MORELOS,LA MANZANITA,3
11770,CUAJIMALPA DE MORELOS,ADOLFO LOPEZ MATEOS,1
11760,CUAJIMALPA DE MORELOS,SAN JOSE DE LOS CEDROS 2DA SECC,2
11740,CUAJIMALPA DE MORELOS,LOMAS DEL PADRE,2
11739,CUAJIMALPA DE MORELOS,ZENTLAPATL,2
11743,CUAJIMALPA DE MORELOS,SAN PABLO CHIMALPA,2
11746,CUAJIMALPA DE MORELOS,LOMAS DE VISTA HERMOSA,6
11758,CUAJIMALPA DE MORELOS,LOMAS DEL CHAMIZAL 1RA SECC,1
11790,CUAJIMALPA DE MORELOS,SAN MATEO TLALTENANGO,4
11787,CUAJIMALPA DE MORELOS,EL CONTADERO,6
11778,CUAJIMALPA DE MORELOS,MEMETLA,2
11737,CUAJIMALPA DE MORELOS,CUAJIMALPA,2
11764,CUAJIMALPA DE MORELOS,EL EBANO,1
11750,CUAJIMALPA DE MORELOS,FRACC CLUB DE GOLF BOSQUES,1
11751,CUAJIMALPA DE MORELOS,LA NAVIDAD,2
11797,CUAJIMALPA DE MORELOS,LA PILA,1
11766,CUAJIMALPA DE MORELOS,JARDINES DE LA PALMA(HUIZACHITO),3
11765,CUAJIMALPA DE MORELOS,BARRIO EL MOLINO,1
11753,CUAJIMALPA DE MORELOS,BOSQUES DE LAS LOMAS,1
11748,CUAJIMALPA DE MORELOS,RES VISTAHERMOSA,1
12530,MIGUEL HIDALGO,BOSQUES DE LAS LOMAS,1
11754,CUAJIMALPA DE MORELOS,CUMBRES REFORMA,2
12009,GUSTAVO A MADERO,SIETE MARAVILLAS,1
11950,GUSTAVO A MADERO,SAN PEDRO ZACATENCO,2
11929,GUSTAVO A MADERO,LA ESCALERA,4
11941,GUSTAVO A MADERO,SAN JOSE TICOMAN,1
11859,GUSTAVO A MADERO,AMPL MALACATES,1
11861,GUSTAVO A MADERO,PRADOS DE CUAUTEPEC,1
11854,GUSTAVO A MADERO,SAN MIGUEL CUAUTEPEC EL ALTO,1
11865,GUSTAVO A MADERO,LA FORESTAL 2,1
11883,GUSTAVO A MADERO,VISTA HERMOSA,3
11881,GUSTAVO A MADERO,GRAL FELIPE BERRIOZABAL,3
11884,GUSTAVO A MADERO,TLALPEXCO,3
11852,GUSTAVO A MADERO,ATZACOALCO CTM,3
11940,GUSTAVO A MADERO,TICOMAN,1
11926,GUSTAVO A MADERO,LA CANDELARIA TICOMAN,4
11915,GUSTAVO A MADERO,EL ARBOLILLO CTM,1
11864,GUSTAVO A MADERO,LA FORESTAL,2
11858,GUSTAVO A MADERO,LOMAS DE CUAUTEPEC,1
12092,GUSTAVO A MADERO,NARCISO BASSOLS,2
11959,GUSTAVO A MADERO,JUAN GONZALEZ ROMERO,1
11853,GUSTAVO A MADERO,EL RISCO CTM,2
11872,GUSTAVO A MADERO,LA CASILDA,2
11869,GUSTAVO A MADERO,ARBOLEDAS DE CUAUTEPEC EL ALTO,1
12062,GUSTAVO A MADERO,CUCHILLA DEL TESORO,2
12094,GUSTAVO A MADERO,CTM ARAGON,1
12084,GUSTAVO A MADERO,ARAGON FOVISSSTE,1
12091,GUSTAVO A MADERO,SAN JUAN DE ARAGON 4TA Y 5TA SECC,5
12090,GUSTAVO A MADERO,SAN JUAN DE ARAGON 3RA SECC,7
12089,GUSTAVO A MADERO,SAN JUAN DE ARAGON 2DA SECC,7
12088,GUSTAVO A MADERO,SAN JUAN DE ARAGON 1RA SECC,10
12061,GUSTAVO A MADERO,MALINCHE,3
12087,GUSTAVO A MADERO,EX ESCUELA DE TIRO,2
12060,GUSTAVO A MADERO,LA JOYA,3
12058,GUSTAVO A MADERO,NUEVA TENOCHTITLAN,5
12059,GUSTAVO A MADERO,CUCHILLA LA JOYA,2
12063,GUSTAVO A MADERO,BOSQUE DE SAN JUAN DE ARAGON,1
12078,GUSTAVO A MADERO,SAN JUAN DE ARAGON,3
12051,GUSTAVO A MADERO,TABLAS DE SAN AGUSTIN,1
11996,GUSTAVO A MADERO,VILLA DE ARAGON,3
11981,GUSTAVO A MADERO,LA PRADERA 1RA SECC,2
12065,GUSTAVO A MADERO,SAN JUAN DE ARAGON 6TA SECC,1
12064,GUSTAVO A MADERO,SAN JUAN DE ARAGON 7MA SECC,1
11979,GUSTAVO A MADERO,LA PRADERA,6
11997,GUSTAVO A MADERO,CASAS ALEMAN,3
11978,GUSTAVO A MADERO,SAN PEDRO EL CHICO,1
12045,GUSTAVO A MADERO,BONDOJITO,1
12037,GUSTAVO A MADERO,TRES ESTRELLAS,3
11841,GUSTAVO A MADERO,GUSTAVO A MADERO,4
11839,GUSTAVO A MADERO,TEPEYAC INSURGENTES,10
12021,GUSTAVO A MADERO,SAN BARTOLO ATEPEHUACAN,2
12019,GUSTAVO A MADERO,UNIDAD LINDAVISTA VALLEJO,3
11983,GUSTAVO A MADERO,SAN FELIPE DE JESUS,5
11984,GUSTAVO A MADERO,25 DE JULIO,2
11840,GUSTAVO A MADERO,ATZACOALCO,2
11965,GUSTAVO A MADERO,VASCO DE QUIROGA,3
11849,GUSTAVO A MADERO,GABRIEL HERNANDEZ,1
11835,GUSTAVO A MADERO,SANTA ISABEL TOLA,9
11924,GUSTAVO A MADERO,LINDAVISTA,10
11960,GUSTAVO A MADERO,VILLAHERMOSA,2
11954,GUSTAVO A MADERO,RES ZACATENCO,11
11850,GUSTAVO A MADERO,AMPL GABRIEL HERNANDEZ,4
11939,GUSTAVO A MADERO,SANTA MARIA TICOMAN,4
12016,GUSTAVO A MADERO,VALLEJO LA PATERA,1
11998,GUSTAVO A MADERO,PROGRESO NACIONAL,3
12002,GUSTAVO A MADERO,AMPL PROGRESO NACIONAL,1
11947,GUSTAVO A MADERO,GUADALUPE TICOMAN,1
12003,GUSTAVO A MADERO,GUADALUPE PROLETARIA,3
11918,GUSTAVO A MADERO,ZONA RES ACUEDUCTO DE GUADALUPE,1
12001,GUSTAVO A MADERO,SANTIAGO ATEPETLAC,2
12000,GUSTAVO A MADERO,SAN JOSE DE LA ESCALERA,2
11948,GUSTAVO A MADERO,SAN JUAN TICOMAN,1
11923,GUSTAVO A MADERO,LA PASTORA,3
11916,GUSTAVO A MADERO,ACUEDUCTO DE GUADALUPE,3
11907,GUSTAVO A MADERO,BENITO JUAREZ,1
11873,GUSTAVO A MADERO,LOMA DE LA PALMA,2
11895,GUSTAVO A MADERO,CHALMA DE GUADALUPE,1
11855,GUSTAVO A MADERO,BO CUAUTEPEC EL ALTO,2
11857,GUSTAVO A MADERO,SAN ANTONIO,1
11862,GUSTAVO A MADERO,COMPOSITORES MEXICANOS,1
11882,GUSTAVO A MADERO,6 DE JUNIO,1
11905,GUSTAVO A MADERO,EL ARBOLILLO II CROC,2
11891,GUSTAVO A MADERO,CUAUTEPEC DE MADERO,1
11856,GUSTAVO A MADERO,CUATEPEC EL BAJO,6
11958,GUSTAVO A MADERO,SALVADOR DIAZ MIRON,3
12041,GUSTAVO A MADERO,GUADALUPE TEPEYAC,4
12035,GUSTAVO A MADERO,ESTRELLA,9
11995,GUSTAVO A MADERO,AMPL PROVIDENCIA,3
11994,GUSTAVO A MADERO,PROVIDENCIA,3
11974,GUSTAVO A MADERO,GRANJAS MODERNAS,1
11977,GUSTAVO A MADERO,SANTA COLETA,3
11975,GUSTAVO A MADERO,CONSTITUCION DE LA REPUBLICA,4
12054,GUSTAVO A MADERO,GUADALUPE INSURGENTES,2
11985,GUSTAVO A MADERO,CAMPESTRE ARAGON,9
11834,GUSTAVO A MADERO,ARAGON,3
11957,GUSTAVO A MADERO,TLACAMACA,1
11955,GUSTAVO A MADERO,CAPULTITLAN,1
12029,GUSTAVO A MADERO,PANAMERICANA,2
11845,GUSTAVO A MADERO,MARTIN CARRERA,6
12034,GUSTAVO A MADERO,INDUSTRIAL,2
12026,GUSTAVO A MADERO,AMPL MAGDALENA DE LAS SALINAS,1
12027,GUSTAVO A MADERO,MAGDALENA DE LAS SALINAS,2
11848,GUSTAVO A MADERO,LA DINAMITA,1
12005,GUSTAVO A MADERO,AMPL GUADALUPE PROLETARIA,3
11962,GUSTAVO A MADERO,NUEVA ATZACOALCO,2
11901,GUSTAVO A MADERO,EL ARBOLILLO 3,4
12007,GUSTAVO A MADERO,NUEVA INDUSTRIAL VALLEJO NORTE,1
11937,GUSTAVO A MADERO,ARROYO DE GUADALUPE,1
11930,GUSTAVO A MADERO,LA PURISIMA TICOMAN,1
11966,GUSTAVO A MADERO,DM NACIONAL,1
11887,GUSTAVO A MADERO,CUAUTEPEC DEL CARMEN,1
11899,GUSTAVO A MADERO,ZONA ESCOLAR,1
11894,GUSTAVO A MADERO,GUADALUPE VICTORIA CUAUTEPEC,3
11877,GUSTAVO A MADERO,LUIS DONALDO COLOSIO MURRIETA,2
12044,GUSTAVO A MADERO,7 DE NOVIEMBRE,1
12102,IZTACALCO,AGUA CALIENTE,1
12097,IZTACALCO,AMPL GABRIEL RAMOS MILLAN,4
12125,IZTACALCO,RICARDO FLORES MAGON,1
12113,IZTACALCO,MARIO MORENO,2
12100,IZTACALCO,LIC CARLOS ZAPATA 1RA Y 2DA SECC,2
12150,IZTACALCO,BENITO JUAREZ,4
12098,IZTACALCO,CUCHILLA GABRIEL RAMOS MILLAN,3
12116,IZTACALCO,AGRICOLA ORIENTAL,23
12144,IZTACALCO,MILITAR MARTE,6
12145,IZTACALCO,REFORMA IZTACCIHUATL SUR,3
12146,IZTACALCO,IZTACALCO INFONAVIT,10
12143,IZTACALCO,SANTIAGO,1
12140,IZTACALCO,REFORMA IZTACCIHUATL NORTE,9
12148,IZTACALCO,JARDINES DE TECMA,1
12147,IZTACALCO,SANTA CRUZ,1
12120,IZTACALCO,LA ASUNCION,2
12095,IZTACALCO,GABRIEL RAMOS MILLAN SECC BRAMADERO,4
12130,IZTACALCO,JUVENTINO ROSAS,5
12134,IZTACALCO,INPI LOS PICOS,1
12138,IZTACALCO,LOS PICOS DE IZTACALCO 2DA SECC,1
12137,IZTACALCO,LOS PICOS DE IZTACALCO 1RA SECC,3
12129,IZTACALCO,SAN MIGUEL,3
12121,IZTACALCO,ZAPOTLA,1
12117,IZTACALCO,EL RODEO,1
12096,IZTACALCO,EX EJIDO MAGDALENA MIXHUCA,2
12133,IZTACALCO,GABRIEL RAMOS MILLAN SECC TLACOTAL,1
12131,IZTACALCO,TLAZINTLA,1
12142,IZTACALCO,MAESTROS DE IZTACALCO,1
12106,IZTACALCO,SAN FRANCISCO XICALTONGO,1
12105,IZTACALCO,SAN PEDRO,1
12118,IZTACALCO,HERMANOS BLANCAS,2
12112,IZTACALCO,GRANJAS MEXICO,6
12111,IZTACALCO,COYUYA,1
12109,IZTACALCO,SANTA ANITA,3
12103,IZTACALCO,VIADUCTO PIEDAD,2
12104,IZTACALCO,NUEVA SANTA ANITA,1
12114,IZTACALCO,CUCHILLA AGRICOLA ORIENTAL,1
12101,IZTACALCO,PANTITLAN,15
12149,IZTACALCO,MARTIRES DE TLATELOLCO,1
12136,IZTACALCO,INPI IZTACALCO,2
12287,IZTAPALAPA,PALMITAS,4
12282,IZTAPALAPA,XALPA,6
12286,IZTAPALAPA,CITLALLI,2
12292,IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL,12
12187,IZTAPALAPA,UNIDAD HAB CABEZA DE JUAREZ,4
12291,IZTAPALAPA,MIGUEL DE LA MADRID HURTADO,2
12224,IZTAPALAPA,SAN JUANICO NEXTIPAC,2
12361,IZTAPALAPA,SAN JUAN XALPA,8
12288,IZTAPALAPA,TENORIOS,5
12312,IZTAPALAPA,CONGRESO AGRARISTA MEXICANO,6
12307,IZTAPALAPA,PRESIDENTES DE MEXICO,7
12365,IZTAPALAPA,PARAJE SAN JUAN CERRO,2
12264,IZTAPALAPA,2DA AMPL SANTIAGO ACAHUALTEPEC,6
12217,IZTAPALAPA,BARRIO SAN MIGUEL,6
12290,IZTAPALAPA,MIRAVALLE,3
12295,IZTAPALAPA,CARLOS HANK GONZALEZ,1
12203,IZTAPALAPA,UNIDAD HAB SANTA CRUZ MEYEHUALCO,10
12180,IZTAPALAPA,UNIDAD HAB VICENTE GUERRERO,20
12181,IZTAPALAPA,CHINAMPAC DE JUAREZ,3
12261,IZTAPALAPA,EJÉRCITO DE AGUA PRIETA,2
12384,IZTAPALAPA,GRANJAS ESTRELLA,2
12403,IZTAPALAPA,COOPERATIVA ALLAPETLALLI,1
12402,IZTAPALAPA,CONJUNTO HAB CELOALLIOTLI,4
12400,IZTAPALAPA,EX HACIENDA SAN NICOLAS TOLENTINO,1
12399,IZTAPALAPA,EL MOLINO TEZONCO,2
12299,IZTAPALAPA,VALLE DE SAN LORENZO,1
12277,IZTAPALAPA,MIGUEL DE LA MADRID,1
12280,IZTAPALAPA,HUITZICO,3
12294,IZTAPALAPA,BUENAVISTA,3
12300,IZTAPALAPA,MIXCOATL,3
12316,IZTAPALAPA,LOMAS DE SAN LORENZO,10
12373,IZTAPALAPA,UNIDAD HAB BELLAVISTA,1
12309,IZTAPALAPA,LAS PEÑAS,5
12326,IZTAPALAPA,VALLE DE LUCES 1RA SECCION,1
12351,IZTAPALAPA,PLAN DE IGUALA,2
12342,IZTAPALAPA,AMPL EL SANTUARIO,2
12395,IZTAPALAPA,LA ESPERANZA,3
12310,IZTAPALAPA,AMPL LAS PENAS,2
12345,IZTAPALAPA,LOS ANGELES,3
12339,IZTAPALAPA,EL SANTUARIO,3
12338,IZTAPALAPA,SANTA ISABEL INDUSTRIAL,1
12179,IZTAPALAPA,CONJ URBANO POP ERMITA ZARAGOZA,12
12178,IZTAPALAPA,UNIDAD HAB LA COLMENA,1
12205,IZTAPALAPA,LEYES DE REFORMA 1RA SECCION,1
12204,IZTAPALAPA,GUADALUPE DEL MORAL,6
12171,IZTAPALAPA,JUAN ESCUTIA,9
12188,IZTAPALAPA,UNIDAD HAB IGNACIO ZARAGOZA,2
12396,IZTAPALAPA,JOSE LOPEZ PORTILLO,5
12404,IZTAPALAPA,SAN JOSE BUENAVISTA,1
12270,IZTAPALAPA,SAN MIGUEL TEOTONGO(SECC GUADALUPE),8
12283,IZTAPALAPA,SAN PABLO II,1
12265,IZTAPALAPA,LOMAS DE ZARAGOZA,3
12262,IZTAPALAPA,SANTIAGO ACAHUALTEPEC,3
12257,IZTAPALAPA,PARAJE ZACATEPEC,3
12168,IZTAPALAPA,UNIDAD MODELO,4
12165,IZTAPALAPA,GRANJAS SAN ANTONIO,3
12230,IZTAPALAPA,SAN JOSE ACULCO,1
12193,IZTAPALAPA,FRACC POPULAR ALVARO OBREGON,3
12160,IZTAPALAPA,DOCTOR ALFONSO ORTIZ TIRADO,2
12173,IZTAPALAPA,VOCEADORES,1
12397,IZTAPALAPA,EL ROSARIO,3
12394,IZTAPALAPA,BARRIO SAN ANTONIO,6
12368,IZTAPALAPA,CERRO DE LA ESTRELLA,3
12379,IZTAPALAPA,SAN ANDRES TOMATLAN,3
12389,IZTAPALAPA,LOMAS ESTRELLA 2DA SECCION,2
12380,IZTAPALAPA,SANTA MARIA TOMATLAN,1
12319,IZTAPALAPA,ESTRELLA DE CULHUACAN,3
12321,IZTAPALAPA,LUIS ECHEVERRIA ALVAREZ,6
12293,IZTAPALAPA,PUEBLO SANTA CRUZ MEYEHUALCO,3
12252,IZTAPALAPA,AMPL Z URB EJ STA MARIA AZTAHUACAN,2
12250,IZTAPALAPA,SANTA MARIA AZTAHUACAN,2
12304,IZTAPALAPA,LA HERA,3
12302,IZTAPALAPA,LOS ANGELES APANOAYA,1
12303,IZTAPALAPA,FRANCISCO VILLA,3
12346,IZTAPALAPA,PARAJE SAN JUAN,5
12325,IZTAPALAPA,UNIDAD HAB SAN ANTONIO CULHUACAN,1
12332,IZTAPALAPA,MINERVA,1
12219,IZTAPALAPA,AMPL SAN MIGUEL,2
12357,IZTAPALAPA,Z URB EJ LOS REYES CULHUACAN,5
12336,IZTAPALAPA,VALLE DEL SUR,1
12202,IZTAPALAPA,JACARANDAS,3
12200,IZTAPALAPA,CONSTITUCION DE 1917,2
12198,IZTAPALAPA,LA REGADERA,1
12177,IZTAPALAPA,SOLIDARIDAD,3
12349,IZTAPALAPA,UNIDAD HAB CUITLAHUAC,1
12335,IZTAPALAPA,LOS CIPRESES,1
12333,IZTAPALAPA,PROGRESO DEL SUR,1
12334,IZTAPALAPA,GRANJAS ESMERALDA,4
12254,IZTAPALAPA,PUEBLO SANTA MARTHA ACATITLA,7
12251,IZTAPALAPA,Z URB EJ STA MARIA AZTAHUACAN,4
12183,IZTAPALAPA,TEPALCATES,3
12281,IZTAPALAPA,LOMAS DE LA ESTANCIA,6
12269,IZTAPALAPA,SAN MIGUEL TEOTONGO(SECC CORR),3
12289,IZTAPALAPA,IXTLAHUACAN,5
12271,IZTAPALAPA,SAN MIGUEL TEOTONGO(SECC LA CRUZ),2
12305,IZTAPALAPA,REFORMA POLITICA,2
12272,IZTAPALAPA,SAN MIGUEL TEOTONGO(SECC PALMAS),3
12275,IZTAPALAPA,SAN MIGUEL TEOTONGO (SECC LAS TORR),6
12360,IZTAPALAPA,PANTEON CIVIL DE IZTAPALAPA,1
12195,IZTAPALAPA,PROGRESISTA,1
12152,IZTAPALAPA,BARRIO SAN JOSE,1
12154,IZTAPALAPA,BARRIO SAN PABLO,1
12153,IZTAPALAPA,BARRIO SAN LUCAS,6
12156,IZTAPALAPA,BARRIO SANTA BARBARA,3
12163,IZTAPALAPA,ESCUADRON 201,5
12256,IZTAPALAPA,EL EDEN,2
12175,IZTAPALAPA,ZONA URB STA MARTHA ACATITLA NORTE,7
12245,IZTAPALAPA,BANJIDAL,3
12194,IZTAPALAPA,UNID HAB EJERC DE OTE ZONA PEÑON,7
12155,IZTAPALAPA,BARRIO SAN PEDRO,1
12158,IZTAPALAPA,BARRIO SAN IGNACIO,4
12164,IZTAPALAPA,SECTOR POPULAR,1
12169,IZTAPALAPA,HEROES DE CHURUBUSCO,4
12248,IZTAPALAPA,AMPL SINATEL,4
12258,IZTAPALAPA,ZONA URB STA MARTHA ACATITLA SUR,4
12215,IZTAPALAPA,UNIDAD HAB MARGARITA MAZA DE JUAREZ,1
12225,IZTAPALAPA,SIFON,2
12240,IZTAPALAPA,EL RETOÑO,2
12241,IZTAPALAPA,SAN ANDRES TETEPILCO,4
12242,IZTAPALAPA,ZACAHUITZCO,3
12191,IZTAPALAPA,UNIDAD HAB EJERCITO DE ORIENTE,5
12214,IZTAPALAPA,SIDERAL,1
12210,IZTAPALAPA,LEYES DE REFORMA,7
12235,IZTAPALAPA,PURISIMA ATLAZOLPA,2
12229,IZTAPALAPA,MAGDALENA ATLAZOLPA,1
12174,IZTAPALAPA,SAN LORENZO XICOTENCATL,5
12185,IZTAPALAPA,UNID HAB EJERC CONSTITUCIONALISTA,10
12159,IZTAPALAPA,REAL DEL MORAL,2
12162,IZTAPALAPA,LOS PASEOS DE CHURUBUSCO,2
12184,IZTAPALAPA,REFORMA EDUCATIVA,1
12170,IZTAPALAPA,MEXICALTZINGO,3
12222,IZTAPALAPA,GAVILAN,1
12364,IZTAPALAPA,INFONAVIT SAN FRANCISCO,2
12352,IZTAPALAPA,SAN LORENZO TEZONCO,1
12197,IZTAPALAPA,UNIDAD HAB PLUTARCO ELIAS CALLES,2
12311,IZTAPALAPA,INSURGENTES,1
12372,IZTAPALAPA,SABADELL BELLAVISTA,1
12391,IZTAPALAPA,UNIDAD HAB BENITO JUAREZ,2
12386,IZTAPALAPA,UNIDAD HAB MILITAR SEDENA,1
12376,IZTAPALAPA,SAN JUAN ESTRELLA,1
12385,IZTAPALAPA,TRIANGULO DE LAS AGUJAS,1
