12960,VENUSTIANO CARRANZA,PEÑON DE LOS BAÑOS,1
11829,CUAUHTÉMOC,PAULINO NAVARRO,1
12175,IZTAPALAPA,ZONA URB STA MARTHA ACATITLA NORTE,2
12203,IZTAPALAPA,UNIDAD HAB SANTA CRUZ MEYEHUALCO,3
12368,IZTAPALAPA,CERRO DE LA ESTRELLA,1
12255,IZTAPALAPA,PUEBLO SAN SEBASTIAN TECOLOXTITLAN,2
12369,IZTAPALAPA,EL RODEO,1
12307,IZTAPALAPA,PRESIDENTES DE MEXICO,1
12382,IZTAPALAPA,VERGEL,1
12346,IZTAPALAPA,PARAJE SAN JUAN,1
12181,IZTAPALAPA,CHINAMPAC DE JUAREZ,1
12180,IZTAPALAPA,UNIDAD HAB VICENTE GUERRERO,3
12250,IZTAPALAPA,SANTA MARIA AZTAHUACAN,2
12187,IZTAPALAPA,UNIDAD HAB CABEZA DE JUAREZ,3
12292,IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL,1
12256,IZTAPALAPA,EL EDEN,2
12194,IZTAPALAPA,UNID HAB EJERC DE OTE ZONA PEÑON,2
12178,IZTAPALAPA,UNIDAD HAB LA COLMENA,1
12293,IZTAPALAPA,PUEBLO SANTA CRUZ MEYEHUALCO,2
12164,IZTAPALAPA,SECTOR POPULAR,1
12191,IZTAPALAPA,UNIDAD HAB EJERCITO DE ORIENTE,1
12330,IZTAPALAPA,BARRIO TULA CULHUACAN,1
12312,IZTAPALAPA,CONGRESO AGRARISTA MEXICANO,2
12251,IZTAPALAPA,Z URB EJ STA MARIA AZTAHUACAN,2
12177,IZTAPALAPA,SOLIDARIDAD,1
12303,IZTAPALAPA,FRANCISCO VILLA,1
12242,IZTAPALAPA,ZACAHUITZCO,1
12395,IZTAPALAPA,LA ESPERANZA,1
12399,IZTAPALAPA,EL MOLINO TEZONCO,1
12168,IZTAPALAPA,UNIDAD MODELO,1
12225,IZTAPALAPA,SIFON,1
12317,IZTAPALAPA,PUEBLO SAN LORENZO TEZONCO,1
12183,IZTAPALAPA,TEPALCATES,1
12231,IZTAPALAPA,ACULCO,1
12204,IZTAPALAPA,GUADALUPE DEL MORAL,1
12169,IZTAPALAPA,HEROES DE CHURUBUSCO,1
12165,IZTAPALAPA,GRANJAS SAN ANTONIO,1
12649,TLÁHUAC,AMPL SELENE,2
12627,TLÁHUAC,SANTA ANA SUR,1
12644,TLÁHUAC,SELENE 2A SECCION,2
12604,TLÁHUAC,MIGUEL HIDALGO,4
