key,markets,robbery,murders,home_robbery,eq_damage,hospitals,schools,OBJECTID,MUN_NAME,SETT_NAME
12565.0,1.0,6.0,2.0,0.0,0.0,1.0,4.0,12565,MILPA ALTA,SAN BARTOLOME XICOMULCO
12552.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,12552,MILPA ALTA,BARRIO XALTIPAC
11294.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,11294,ÁLVARO OBREGÓN,ARCOS DEL CENTENARIO
11204.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11204,ÁLVARO OBREGÓN,2DA AMPLIACION JALALPA EL GRANDE
12586.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,12586,TLÁHUAC,SANTA ANA
12604.0,1.0,56.0,3.0,0.0,4.0,1.0,6.0,12604,TLÁHUAC,MIGUEL HIDALGO
12608.0,1.0,9.0,1.0,0.0,0.0,0.0,2.0,12608,TLÁHUAC,DR FRANCISCO CABRERA
12621.0,1.0,8.0,0.0,0.0,0.0,1.0,2.0,12621,TLÁHUAC,AGRICOLA METROPOLITANA
12606.0,1.0,11.0,1.0,1.0,0.0,1.0,2.0,12606,TLÁHUAC,ZAPOTITLAN
12635.0,1.0,42.0,3.0,1.0,0.0,0.0,1.0,12635,TLÁHUAC,LA ESTACION
12649.0,1.0,8.0,0.0,1.0,2.0,1.0,3.0,12649,TLÁHUAC,AMPL SELENE
12590.0,1.0,5.0,0.0,0.0,0.0,1.0,2.0,12590,TLÁHUAC,BARRIO SAN MIGUEL
12582.0,1.0,12.0,1.0,0.0,0.0,1.0,5.0,12582,TLÁHUAC,SAN JOSE
12581.0,1.0,18.0,0.0,0.0,0.0,0.0,7.0,12581,TLÁHUAC,SANTA CECILIA
12617.0,1.0,43.0,2.0,1.0,1.0,1.0,3.0,12617,TLÁHUAC,DEL MAR
12643.0,1.0,14.0,0.0,0.0,0.0,0.0,5.0,12643,TLÁHUAC,SELENE 1A SECCION
12640.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,12640,TLÁHUAC,PUEBLO SAN FRANCISCO TLALTENCO
12613.0,1.0,35.0,0.0,1.0,0.0,0.0,3.0,12613,TLÁHUAC,LA NOPALERA
12601.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12601,TLÁHUAC,BARRIO SANTIAGO
12661.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,12661,TLÁHUAC,LA ASUNCION
12627.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,12627,TLÁHUAC,SANTA ANA SUR
12677.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,12677,TLÁHUAC,BARRIO SAN MIGUEL MIXQUIC
12865.0,1.0,29.0,5.0,5.0,1.0,3.0,11.0,12865,TLALPAN,SAN MIGUEL TOPILEJO
12868.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,12868,TLALPAN,ZONA RUSTICA
13020.0,1.0,16.0,0.0,1.0,0.0,0.0,1.0,13020,XOCHIMILCO,TEPEPAN
13124.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,13124,XOCHIMILCO,SAN JUAN MINAS
13111.0,1.0,23.0,1.0,4.0,0.0,0.0,3.0,13111,XOCHIMILCO,SANTA CRUZ ACALPIXCA
13041.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,13041,XOCHIMILCO,SAN MARCOS NORTE
13131.0,1.0,23.0,0.0,0.0,0.0,0.0,2.0,13131,XOCHIMILCO,CALYEQUITA
13115.0,1.0,42.0,3.0,0.0,1.0,1.0,4.0,13115,XOCHIMILCO,SAN GREGORIO ATLAPULCO
13100.0,1.0,27.0,2.0,3.0,0.0,0.0,3.0,13100,XOCHIMILCO,PUEBLO NATIVITAS
13062.0,3.0,19.0,0.0,0.0,0.0,0.0,1.0,13062,XOCHIMILCO,EL ROSARIO
13023.0,1.0,11.0,0.0,0.0,0.0,0.0,4.0,13023,XOCHIMILCO,HUICHAPAN
13143.0,1.0,12.0,5.0,0.0,0.0,1.0,2.0,13143,XOCHIMILCO,SAN MATEO XALPA
11534.0,1.0,35.0,1.0,0.0,0.0,1.0,3.0,11534,BENITO JUÁREZ,SAN SIMON TICUMAC
11519.0,1.0,42.0,1.0,0.0,2.0,0.0,1.0,11519,BENITO JUÁREZ,MODERNA
11820.0,3.0,280.0,38.0,2.0,4.0,3.0,27.0,11820,CUAUHTÉMOC,DOCTORES
11825.0,1.0,64.0,0.0,2.0,0.0,1.0,5.0,11825,CUAUHTÉMOC,TRANSITO
11824.0,1.0,167.0,10.0,3.0,1.0,2.0,13.0,11824,CUAUHTÉMOC,OBRERA
11800.0,12.0,674.0,30.0,6.0,4.0,7.0,35.0,11800,CUAUHTÉMOC,CENTRO
11818.0,2.0,109.0,2.0,2.0,5.0,1.0,2.0,11818,CUAUHTÉMOC,JUAREZ
11816.0,1.0,108.0,1.0,1.0,1.0,0.0,5.0,11816,CUAUHTÉMOC,SAN RAFAEL
11811.0,3.0,177.0,17.0,5.0,0.0,2.0,9.0,11811,CUAUHTÉMOC,GUERRERO
11805.0,3.0,164.0,25.0,4.0,6.0,2.0,12.0,11805,CUAUHTÉMOC,MORELOS
11806.0,3.0,69.0,7.0,2.0,1.0,1.0,8.0,11806,CUAUHTÉMOC,PERALVILLO
11808.0,1.0,33.0,3.0,0.0,0.0,1.0,6.0,11808,CUAUHTÉMOC,EX HIPODROMO DE PERALVILLO
11830.0,1.0,35.0,3.0,0.0,0.0,0.0,7.0,11830,CUAUHTÉMOC,ALGARIN
11822.0,1.0,106.0,8.0,9.0,6.0,3.0,8.0,11822,CUAUHTÉMOC,ROMA SUR
11804.0,1.0,21.0,3.0,0.0,1.0,0.0,3.0,11804,CUAUHTÉMOC,HIPODROMO DE LA CONDESA
11829.0,1.0,15.0,0.0,1.0,1.0,0.0,2.0,11829,CUAUHTÉMOC,PAULINO NAVARRO
11819.0,1.0,230.0,16.0,3.0,8.0,13.0,23.0,11819,CUAUHTÉMOC,ROMA NORTE
11813.0,2.0,191.0,5.0,4.0,6.0,3.0,16.0,11813,CUAUHTÉMOC,SANTA MARIA LA RIBERA
12990.0,2.0,58.0,0.0,4.0,0.0,1.0,4.0,12990,VENUSTIANO CARRANZA,MAGDALENA MIXHUCA
12985.0,1.0,29.0,1.0,0.0,0.0,0.0,0.0,12985,VENUSTIANO CARRANZA,JAMAICA
12919.0,1.0,48.0,2.0,1.0,0.0,0.0,6.0,12919,VENUSTIANO CARRANZA,PUEBLA
12916.0,1.0,69.0,2.0,1.0,0.0,1.0,8.0,12916,VENUSTIANO CARRANZA,IGNACIO ZARAGOZA
12994.0,2.0,150.0,4.0,5.0,0.0,3.0,14.0,12994,VENUSTIANO CARRANZA,JARDIN BALBUENA
12999.0,1.0,28.0,0.0,1.0,1.0,0.0,4.0,12999,VENUSTIANO CARRANZA,DEL PARQUE
12976.0,1.0,13.0,1.0,0.0,0.0,0.0,1.0,12976,VENUSTIANO CARRANZA,ADOLFO LOPEZ MATEOS
12979.0,2.0,29.0,3.0,2.0,2.0,0.0,2.0,12979,VENUSTIANO CARRANZA,FEDERAL
12986.0,1.0,48.0,0.0,1.0,0.0,1.0,2.0,12986,VENUSTIANO CARRANZA,MERCED BALBUENA
12920.0,4.0,236.0,5.0,2.0,1.0,1.0,4.0,12920,VENUSTIANO CARRANZA,CENTRO
12934.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,12934,VENUSTIANO CARRANZA,10 DE MAYO
12960.0,1.0,21.0,1.0,0.0,1.0,1.0,3.0,12960,VENUSTIANO CARRANZA,PEÑON DE LOS BAÑOS
12959.0,1.0,42.0,3.0,1.0,1.0,1.0,4.0,12959,VENUSTIANO CARRANZA,PENSADOR MEXICANO
12931.0,1.0,151.0,11.0,2.0,7.0,3.0,10.0,12931,VENUSTIANO CARRANZA,MORELOS
12924.0,1.0,48.0,3.0,0.0,1.0,0.0,2.0,12924,VENUSTIANO CARRANZA,VALLE GOMEZ
12936.0,1.0,46.0,3.0,0.0,0.0,0.0,0.0,12936,VENUSTIANO CARRANZA,20 DE NOVIEMBRE
11626.0,0.0,141.0,1.0,0.0,1.0,0.0,20.0,11626,COYOACÁN,CIUDAD UNIVERSITARIA
11125.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11125,ÁLVARO OBREGÓN,PRIMERA VICTORIA REACOMODO
11074.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11074,ÁLVARO OBREGÓN,GUADALUPE CHIMALISTAC
11814.0,0.0,84.0,6.0,0.0,1.0,0.0,4.0,11814,CUAUHTÉMOC,SANTA MARIA INSURGENTES
11677.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,11677,COYOACÁN,SANTA URSULA COAPA
12785.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,12785,TLALPAN,EQUIPAMIENTO COLEGIO MEXICO
12002.0,0.0,23.0,0.0,0.0,0.0,0.0,1.0,12002,GUSTAVO A MADERO,AMPL PROGRESO NACIONAL
12111.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,12111,IZTACALCO,COYUYA
12245.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,12245,IZTAPALAPA,BANJIDAL
12281.0,0.0,24.0,3.0,2.0,0.0,0.0,6.0,12281,IZTAPALAPA,LOMAS DE LA ESTANCIA
12152.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,12152,IZTAPALAPA,BARRIO SAN JOSE
12494.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,12494,MIGUEL HIDALGO,PENSIL NORTE
12531.0,0.0,102.0,1.0,4.0,5.0,0.0,15.0,12531,MIGUEL HIDALGO,ESCANDON
12538.0,0.0,114.0,6.0,0.0,0.0,3.0,9.0,12538,MIGUEL HIDALGO,TACUBAYA
12636.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,12636,TLÁHUAC,CONCHITA B
12816.0,0.0,14.0,0.0,0.0,2.0,0.0,1.0,12816,TLALPAN,RESIDENCIAL VILLA COAPA SUPER MANZANA 4
12943.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,12943,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA
11291.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,11291,ÁLVARO OBREGÓN,MERCED GOMEZ
11069.0,0.0,39.0,1.0,0.0,1.0,0.0,0.0,11069,ÁLVARO OBREGÓN,FLORIDA
11067.0,0.0,49.0,0.0,0.0,1.0,0.0,0.0,11067,ÁLVARO OBREGÓN,GUADALUPE INN
11524.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,11524,BENITO JUÁREZ,ALBERT
11495.0,0.0,122.0,3.0,3.0,4.0,0.0,4.0,11495,BENITO JUÁREZ,NARVARTE PONIENTE
11564.0,0.0,27.0,0.0,0.0,1.0,0.0,1.0,11564,COYOACÁN,CHURUBUSCO
11659.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,11659,COYOACÁN,CROC CULHUACAN SECC 6 (CTM VI CULHUACAN)
12330.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,12330,IZTAPALAPA,BARRIO TULA CULHUACAN
11801.0,0.0,65.0,6.0,0.0,3.0,2.0,0.0,11801,CUAUHTÉMOC,TABACALERA
11802.0,0.0,95.0,3.0,1.0,8.0,1.0,3.0,11802,CUAUHTÉMOC,HIPODROMO
11831.0,0.0,44.0,5.0,1.0,0.0,0.0,2.0,11831,CUAUHTÉMOC,AMPL ASTURIAS
12927.0,0.0,30.0,1.0,2.0,0.0,0.0,0.0,12927,VENUSTIANO CARRANZA,EMILIO CARRANZA
11864.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,11864,GUSTAVO A MADERO,LA FORESTAL
12007.0,0.0,35.0,3.0,0.0,0.0,0.0,1.0,12007,GUSTAVO A MADERO,NUEVA INDUSTRIAL VALLEJO NORTE
11926.0,0.0,44.0,8.0,0.0,0.0,1.0,4.0,11926,GUSTAVO A MADERO,LA CANDELARIA TICOMAN
12031.0,0.0,29.0,1.0,1.0,2.0,0.0,0.0,12031,GUSTAVO A MADERO,DEFENSORES DE LA REPUBLICA
12140.0,0.0,37.0,0.0,1.0,0.0,0.0,9.0,12140,IZTACALCO,REFORMA IZTACCIHUATL NORTE
12356.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12356,IZTAPALAPA,LOS REYES CULHUACAN
12161.0,0.0,277.0,7.0,2.0,0.0,0.0,0.0,12161,IZTAPALAPA,CENTRAL DE ABASTOS
12182.0,0.0,41.0,2.0,1.0,0.0,0.0,1.0,12182,IZTAPALAPA,RENOVACION
12188.0,0.0,31.0,1.0,0.0,0.0,0.0,2.0,12188,IZTAPALAPA,UNIDAD HAB IGNACIO ZARAGOZA
12351.0,0.0,16.0,1.0,1.0,0.0,1.0,2.0,12351,IZTAPALAPA,PLAN DE IGUALA
12444.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,12444,LA MAGDALENA CONTRERAS,LA CRUZ
12487.0,0.0,26.0,0.0,0.0,0.0,0.0,3.0,12487,MIGUEL HIDALGO,AGRICULTURA
12503.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,12503,MIGUEL HIDALGO,ANAHUAC DOS LAGOS
12574.0,0.0,5.0,0.0,0.0,0.0,2.0,5.0,12574,MILPA ALTA,SAN FRANCISCO TECOXPA
12666.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12666,TLÁHUAC,TIERRA BLANCA
12702.0,0.0,40.0,2.0,1.0,1.0,1.0,0.0,12702,TLALPAN,TORIELLO GUERRA
13060.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,13060,XOCHIMILCO,SANTA CRUCITA
13039.0,0.0,30.0,1.0,1.0,0.0,0.0,0.0,13039,XOCHIMILCO,LA CIENEGA CHICA
11124.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,11124,ÁLVARO OBREGÓN,MARIA G DE GARCIA RUIZ
11118.0,0.0,17.0,2.0,0.0,1.0,0.0,0.0,11118,ÁLVARO OBREGÓN,BELLAVISTA
11196.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11196,ÁLVARO OBREGÓN,ARVIDE
11232.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,11232,ÁLVARO OBREGÓN,MIXCOAC
11223.0,0.0,23.0,1.0,1.0,0.0,0.0,3.0,11223,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 2DA SECC
11163.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11163,ÁLVARO OBREGÓN,MARGARITA MAZA DE JUAREZ
11329.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11329,ÁLVARO OBREGÓN,PUENTE COLORADO
11359.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,11359,ÁLVARO OBREGÓN,SANTA ROSA XOCHIAC
12416.0,0.0,25.0,1.0,0.0,1.0,0.0,4.0,12416,LA MAGDALENA CONTRERAS,PUEBLO SAN BERNABE OCOTEPEC
11385.0,0.0,27.0,0.0,0.0,0.0,0.0,1.0,11385,AZCAPOTZALCO,BARRIO NEXTENGO
11390.0,0.0,24.0,0.0,0.0,1.0,0.0,1.0,11390,AZCAPOTZALCO,SAN ALVARO
11513.0,0.0,80.0,1.0,1.0,2.0,0.0,1.0,11513,BENITO JUÁREZ,ALAMOS
11569.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,11569,COYOACÁN,COUNTRY CLUB
11703.0,0.0,19.0,0.0,0.0,1.0,0.0,0.0,11703,COYOACÁN,EMILIANO ZAPATA
11575.0,0.0,33.0,5.0,0.0,1.0,0.0,4.0,11575,COYOACÁN,SAN FRANCISCO CULHUACAN
11832.0,0.0,55.0,5.0,2.0,3.0,5.0,20.0,11832,CUAUHTÉMOC,UNIDAD HAB NONOALCO TLATELOLCO
12369.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,12369,IZTAPALAPA,EL RODEO
11828.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,11828,CUAUHTÉMOC,VISTA ALEGRE
11915.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,11915,GUSTAVO A MADERO,EL ARBOLILLO CTM
12032.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,12032,GUSTAVO A MADERO,GUADALUPE VICTORIA
12093.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12093,GUSTAVO A MADERO,AMPL SAN JUAN DE ARAGON CTM
12162.0,0.0,32.0,1.0,1.0,0.0,0.0,2.0,12162,IZTAPALAPA,LOS PASEOS DE CHURUBUSCO
12119.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12119,IZTACALCO,INFONAVIT SUR 20
12205.0,0.0,20.0,2.0,0.0,0.0,0.0,1.0,12205,IZTAPALAPA,LEYES DE REFORMA 1RA SECCION
12357.0,0.0,14.0,1.0,0.0,0.0,1.0,5.0,12357,IZTAPALAPA,Z URB EJ LOS REYES CULHUACAN
12713.0,0.0,19.0,0.0,1.0,0.0,1.0,2.0,12713,TLALPAN,PEDREGAL DE SAN NICOLAS 3RA SECC
12639.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,12639,TLÁHUAC,COCHINITA A
12620.0,0.0,19.0,5.0,1.0,0.0,1.0,3.0,12620,TLÁHUAC,VILLA CENTROAMERICANA Y DEL CARIBE
12675.0,0.0,4.0,1.0,1.0,1.0,1.0,3.0,12675,TLÁHUAC,SANTA CRUZ MIXQUIC
12609.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,12609,TLÁHUAC,LOS OLIVOS
12714.0,0.0,23.0,0.0,2.0,1.0,0.0,3.0,12714,TLALPAN,PEDREGAL DE SAN NICOLAS 4TA SECC
12828.0,0.0,20.0,0.0,2.0,2.0,1.0,3.0,12828,TLALPAN,PARQUE NACIONAL FUENTES BROTANTES
12705.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,12705,TLALPAN,PEÑA POBRE
12795.0,0.0,54.0,3.0,0.0,2.0,1.0,0.0,12795,TLALPAN,SAN LORENZO HUIPULCO
12856.0,0.0,11.0,4.0,3.0,1.0,0.0,4.0,12856,TLALPAN,MAGDALENA PETLACALCO
12686.0,0.0,39.0,1.0,0.0,2.0,1.0,9.0,12686,TLALPAN,TLALPAN CENTRO I
12799.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,12799,TLALPAN,ARBOLEDAS DEL SUR
12948.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,12948,VENUSTIANO CARRANZA,7 DE JULIO
12961.0,0.0,122.0,5.0,3.0,3.0,2.0,13.0,12961,VENUSTIANO CARRANZA,MOCTEZUMA 2DA SECC
12774.0,0.0,29.0,0.0,0.0,2.0,0.0,2.0,12774,TLALPAN,GRANJAS COAPA
13004.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13004,XOCHIMILCO,LA CONCEPCION TLACOAPA
11377.0,0.0,32.0,0.0,1.0,0.0,0.0,0.0,11377,AZCAPOTZALCO,SAN MARCOS
11530.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,11530,BENITO JUÁREZ,PERIODISTA FRANCISCO ZARCO
11496.0,0.0,94.0,3.0,4.0,7.0,1.0,4.0,11496,BENITO JUÁREZ,NARVARTE ORIENTE
11501.0,0.0,86.0,1.0,1.0,12.0,1.0,4.0,11501,BENITO JUÁREZ,DEL VALLE SUR
11629.0,0.0,135.0,1.0,10.0,3.0,0.0,1.0,11629,COYOACÁN,PEDREGAL DE SANTO DOMINGO
11559.0,0.0,93.0,6.0,0.0,2.0,0.0,8.0,11559,COYOACÁN,DEL CARMEN
11922.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,11922,GUSTAVO A MADERO,JORGE NEGRETE
12013.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,12013,GUSTAVO A MADERO,TORRES LINDAVISTA
11961.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,11961,GUSTAVO A MADERO,UNIDAD HAB EL COYOL
12041.0,0.0,148.0,0.0,1.0,0.0,1.0,4.0,12041,GUSTAVO A MADERO,GUADALUPE TEPEYAC
12165.0,0.0,36.0,1.0,0.0,1.0,1.0,3.0,12165,IZTAPALAPA,GRANJAS SAN ANTONIO
11651.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11651,COYOACÁN,EX EJIDO SAN FRANCISCO CULHUACAN
12322.0,0.0,27.0,1.0,0.0,0.0,0.0,1.0,12322,IZTAPALAPA,PUEBLO CULHUACAN
12481.0,0.0,105.0,3.0,2.0,1.0,1.0,9.0,12481,MIGUEL HIDALGO,ANAHUAC
11817.0,0.0,73.0,5.0,3.0,2.0,1.0,2.0,11817,CUAUHTÉMOC,CUAUHTEMOC
12524.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,12524,MIGUEL HIDALGO,BOSQUES DE CHAPULTEPEC
12490.0,0.0,88.0,5.0,1.0,0.0,2.0,5.0,12490,MIGUEL HIDALGO,TACUBA
12562.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12562,MILPA ALTA,BARRIO AMPL SANTA MARTHA
13002.0,0.0,19.0,0.0,0.0,2.0,0.0,0.0,13002,VENUSTIANO CARRANZA,ALVARO OBREGON
12950.0,0.0,34.0,2.0,1.0,0.0,0.0,7.0,12950,VENUSTIANO CARRANZA,ROMERO RUBIO
12382.0,0.0,31.0,0.0,0.0,1.0,1.0,0.0,12382,IZTAPALAPA,VERGEL
11224.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,11224,ÁLVARO OBREGÓN,OLIVAR DEL CONDE 3RA SECC
11119.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,11119,ÁLVARO OBREGÓN,CENTRAL CAMIONERA PONIENTE
11239.0,0.0,40.0,1.0,1.0,1.0,1.0,3.0,11239,ÁLVARO OBREGÓN,LOMAS DE PLATEROS
11326.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,11326,ÁLVARO OBREGÓN,LAS AGUILAS
11416.0,0.0,55.0,1.0,1.0,1.0,1.0,6.0,11416,AZCAPOTZALCO,SANTA BARBARA
11442.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11442,AZCAPOTZALCO,SAN MATEO
11379.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11379,AZCAPOTZALCO,DEL MAESTRO
11539.0,0.0,23.0,2.0,1.0,1.0,0.0,0.0,11539,BENITO JUÁREZ,EXTREMADURA INSURGENTES
11388.0,0.0,51.0,1.0,0.0,1.0,0.0,9.0,11388,AZCAPOTZALCO,CLAVERIA
11500.0,0.0,107.0,5.0,1.0,11.0,3.0,7.0,11500,BENITO JUÁREZ,DEL VALLE
11646.0,0.0,11.0,0.0,2.0,0.0,0.0,1.0,11646,COYOACÁN,UNIDAD HAB OBRERO CTM CULHUACAN 5
11653.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11653,COYOACÁN,INFONAVIT CULHUACAN ZONA 2
11779.0,0.0,20.0,0.0,0.0,0.0,0.0,3.0,11779,CUAJIMALPA DE MORELOS,CENTRO COMERCIAL SANTA FE
11777.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11777,CUAJIMALPA DE MORELOS,LOMAS DE MEMETLA
11803.0,0.0,62.0,1.0,1.0,1.0,1.0,6.0,11803,CUAUHTÉMOC,CONDESA
11857.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,11857,GUSTAVO A MADERO,SAN ANTONIO
12121.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,12121,IZTACALCO,ZAPOTLA
12132.0,0.0,28.0,0.0,0.0,1.0,0.0,0.0,12132,IZTACALCO,GABRIEL RAMOS MILLAN
12247.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12247,IZTAPALAPA,SINATEL
12230.0,0.0,22.0,1.0,0.0,0.0,1.0,1.0,12230,IZTAPALAPA,SAN JOSE ACULCO
12350.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,12350,IZTAPALAPA,8VA AMPLIACION SAN MIGUEL
12345.0,0.0,96.0,3.0,1.0,0.0,0.0,3.0,12345,IZTAPALAPA,LOS ANGELES
12293.0,0.0,93.0,1.0,2.0,2.0,0.0,3.0,12293,IZTAPALAPA,PUEBLO SANTA CRUZ MEYEHUALCO
12515.0,0.0,14.0,2.0,0.0,1.0,0.0,1.0,12515,MIGUEL HIDALGO,LOS MORALES
12516.0,0.0,40.0,0.0,0.0,0.0,1.0,4.0,12516,MIGUEL HIDALGO,GRANADA
12517.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,12517,MIGUEL HIDALGO,AMPL GRANADA
12526.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,12526,MIGUEL HIDALGO,ANZURES
12480.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,12480,MIGUEL HIDALGO,ANAHUAC MARIANO ESCOBEDO
12651.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,12651,TLÁHUAC,LAS PUERTAS
12589.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,12589,TLÁHUAC,BARRIO LA MAGDALENA
12716.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,12716,TLALPAN,SECTOR 17
12741.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,12741,TLALPAN,MIGUEL HIDALGO 1A. SECCION
11579.0,0.0,110.0,1.0,2.0,0.0,0.0,3.0,11579,COYOACÁN,AJUSCO
12942.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,12942,VENUSTIANO CARRANZA,AMPL VENUSTIANO CARRANZA
12975.0,0.0,17.0,0.0,0.0,1.0,0.0,1.0,12975,VENUSTIANO CARRANZA,EL ARENAL 3RA SECC
13035.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,13035,XOCHIMILCO,VASO DE REGULACION
11433.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,11433,AZCAPOTZALCO,HACIENDA DEL ROSARIO
11812.0,0.0,125.0,7.0,1.0,1.0,0.0,2.0,11812,CUAUHTÉMOC,BUENAVISTA
11227.0,0.0,14.0,1.0,0.0,1.0,0.0,1.0,11227,ÁLVARO OBREGÓN,MINAS DE CRISTO
11072.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,11072,ÁLVARO OBREGÓN,TLACOPAC
11361.0,0.0,23.0,1.0,0.0,0.0,0.0,2.0,11361,ÁLVARO OBREGÓN,TORRES DE POTRERO
11473.0,0.0,46.0,0.0,2.0,1.0,0.0,6.0,11473,AZCAPOTZALCO,NUEVA SANTA MARIA
11444.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,11444,AZCAPOTZALCO,UNIDAD HAB PANTACO
11387.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11387,AZCAPOTZALCO,SECTOR NAVAL
11449.0,0.0,25.0,3.0,0.0,0.0,0.0,1.0,11449,AZCAPOTZALCO,AMPL PRO HOGAR
11420.0,0.0,49.0,2.0,0.0,0.0,0.0,0.0,11420,AZCAPOTZALCO,INDUSTRIAL VALLEJO
11548.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,11548,BENITO JUÁREZ,MERCED GOMEZ
11507.0,0.0,94.0,4.0,1.0,8.0,1.0,3.0,11507,BENITO JUÁREZ,PORTALES NORTE
11511.0,0.0,27.0,1.0,0.0,0.0,1.0,2.0,11511,BENITO JUÁREZ,XOCO
11714.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,11714,COYOACÁN,UNIDAD HAB CULHUACAN STUNAM
11735.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,11735,COYOACÁN,VIEJO EJIDO SANTA URSULA COAPA
11775.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,11775,CUAJIMALPA DE MORELOS,EL MOLINITO
