11438,TEZOZOMOC,73857.6
11439,LA PRECIOSA,101629.545
11441,PETROLERA,252391.07
11442,SAN MATEO,179500.39500000002
11447,JARDIN AZPEITIA,170031.88
11449,AMPL PRO HOGAR,293570.67
11450,PRO HOGAR,172157.28
11453,TRABAJADORES DEL HIERRO,156588.74
11454,EUZKADI,196599.36
11456,POTRERO DEL LLANO,56323.06
11457,SAN MIGUEL AMANTLA,156801.28
11459,SAN PEDRO XALPA,194110.84
11464,SAN ANTONIO,265674.81
11466,SAN FRANCISCO TETECALA,67481.4
11467,SANTIAGO AHUIZOTLA,75664.19
11468,INDUSTRIAL SAN ANTONIO,346705.635
11470,SANTA CRUZ ACAYUCAN,191285.87
11473,NUEVA SANTA MARIA,172157.28
11474,VICTORIA DE LAS DEMOCRACIAS,69181.58499999999
11476,IGNACIO ALLENDE,155419.765
11478,OBRERO POPULAR,318809.78
11479,TLATILCO,108926.67
11483,ALDANA,595111.58
11485,LIBERACION,162592.985
11486,EL PORVENIR,103241.23
11487,DEL GAS,222901.16999999998
11488,SAN FRANCISCO XOCOTITLA,452709.88
11489,AMPL DEL GAS,198990.435
11492,LA RAZA,40913.92
11493,PIEDAD NARVARTE,526036.13
11495,NARVARTE PONIENTE,375929.86
11496,NARVARTE ORIENTE,394042.03
11497,U HAB IMSS NARVARTE,276588.735
11499,INSURGENTES SAN BORJA,1022821.465
11500,DEL VALLE,425079.7
11502,TLACOQUEMECATL,730605.74
11504,ACTIPAN,664187.04
11505,ACACIAS,664187.04
11506,PORTALES SUR,212008.5
11507,PORTALES NORTE,313496.28
11508,SANTA CRUZ ATOYAC,216790.65
11511,XOCO,579171.095
11512,GRAL PEDRO MARIA ANAYA,351528.82499999995
11513,ALAMOS,301909.67
11514,POSTAL,347502.655
11517,NIÑOS HEROES DE CHAPULTEPEC,354675.88
11518,NATIVITAS,353081.83
11519,MODERNA,166285.865
11520,IZTACCIHUATL,236450.585
11521,VILLA DE CORTES,72428.06
11522,MARIA DEL CARMEN,478407.28
11523,ZACAHUITZCO,478214.67
11525,PORTALES ORIENTE,371581.64
11526,MIRAVALLE,270988.31
11527,ERMITA,478214.665
11528,VERTIZ NARVARTE,234978.75
11529,AMERICAS UNIDAS,132837.41
11530,PERIODISTA FRANCISCO ZARCO,436337.405
11532,DEL LAGO,252391.07
11533,LETRAN VALLE,464930.92
11537,NOCHE BUENA,361321.57
11538,SAN JUAN,441020.19
11539,EXTREMADURA INSURGENTES,526036.13
11540,SAN PEDRO DE LOS PINOS,414447.4
11542,NAPOLES,494155.15
11545,SAN JOSE INSURGENTES,664187.04
11546,MIXCOAC,362579.17
11547,INSURGENTES MIXCOAC,472901.17
11548,MERCED GOMEZ,435706.7
11549,CREDITO CONSTRUCTOR,0.05
11550,COYOACAN CENTRO,1057385.76
11551,VILLA COYOACAN,1594048.88
11552,BARRIO DE SANTA CATARINA,924548.35
11553,BARRIO LA CONCEPCION,797024.44
11558,PARQUE SAN ANDRES,591524.9750000001
11559,DEL CARMEN,819606.8
11560,AMPL DEL CARMEN,786397.45
11564,CHURUBUSCO,270988.31
11565,SAN DIEGO CHURUBUSCO,611052.07
11567,CAMPESTRE CHURUBUSCO,195536.66
11568,CHURUBUSCO COUNTRY CLUB,260361.32
11569,COUNTRY CLUB,1115834.22
11570,PRADO CHURUBUSCO,281588.735
11571,FRACC HERMOSILLO,187566.42
11572,PASEOS DE TAXQUEÑA,286928.8
11575,SAN FRANCISCO CULHUACAN,302337.94
11579,AJUSCO,292242.3
11584,ROMERO DE TERREROS,790382.57
11587,BARRIO OXTOPULCO,225823.59
11589,FORTIN CHIMALISTAC,759829.97
11593,FRACC PEDREGAL DE SAN FRANCISCO,709351.755
11595,BARRIO CUADRANTE DE SAN FRANCISCO,454303.935
11598,RINCONADA DE LOS REYES,53134.96
11605,PUEBLO DE LOS REYES,412327.31
11609,ROSEDAL,280979.01
11612,BARRIO DEL NIÑO JESUS,465515.41
11625,FRACC COPILCO UNIVERSIDAD,369287.995
11629,PEDREGAL DE SANTO DOMINGO,239107.33
11630,SANTO DOMINGO,167079.91
11633,ATLANTIDA,451115.83
11634,CIUDAD JARDIN,345377.26
11635,ROSARIO,374544.0
11637,PUEBLO LA CANDELARIA,374544.0
11641,DIAZ ORDAZ,101009.56
11642,EDUCACION,232465.46
11644,PETROLERA TAXQUEÑA,159404.89
11647,EL CENTINELA,154091.39
11648,AVANTE,156429.33
11650,PRESIDENTES EJIDALES,235122.21
11663,JARDINES DEL PEDREGAL DE SAN ANGEL,1094580.23
11664,AMPL INSURGENTES CUICUILCO,281769.395
11669,XOTEPINGO,315621.68
11670,SAN PABLO TEPETLAPA,425079.7
11673,ADOLFO RUIZ CORTINES,156783.53
11675,LOS FRESNOS,101009.56
11681,FRACC JOYAS DEL PEDREGAL,496471.63
11683,DEL PEDREGAL,1062433.58
11686,SANTA URSULA,156426.675
11690,CONJUNTO HAB PEDREGAL DE CARRASCO,27260.47
11691,OLIMPICA,345377.26
11694,BOSQUES DE TETLALMEYA,567005.845
11695,CANTIL DEL PEDREGAL,844845.91
11698,EL CARACOL,156748.14
11700,CEDROS,369287.99
11701,CONJ HAB ALIANZA POP REVOLUCIONARIA04800,154091.39
11702,LOS PRADOS DE COYOACAN,278269.34
11703,EMILIANO ZAPATA,115834.22
11704,FRACC LOS CIRUELOS,211477.15
11705,LOS CIPRESES,187566.42
11707,LOS ROBLES,212008.5
11708,BARRIO SAN LUCAS,674814.025
11709,ESPARTACO,150726.14
11710,FRACC LOS OLIVOS,158607.86
11711,LOS JARDINES DE COYOACAN,394527.1
11712,EL PARQUE DE COYOACAN,418437.83
11716,UNIDAD HAB OBRERO CTM CULHUACAN 9,185972.37
11717,CANAL NACIONAL,86609.98999999999
11719,CARMEN SERDAN,159404.84
11720,FRACC RES CAFETALES,227151.96500000003
11723,LOS GIRASOLES I,85249.73
11725,FRACC LAS CAMPANAS,125433.9
11726,LAS CAMPANAS,176408.08
11727,CAFETALES II,353347.5
11728,SANTA CECILIA,297555.79000000004
11729,FRACC CAMPESTRE COYOACAN,441020.19
11731,FRACC LOS SAUCES,138328.0
11732,MIRADOR,201115.835
11733,FRACC VILLA QUIETUD,329436.77
11734,HACIENDA DE COYOACAN,339532.41
11735,VIEJO EJIDO SANTA URSULA COAPA,231110.52
11737,CUAJIMALPA,840433.925
11740,LOMAS DEL PADRE,520722.64
11742,AHUATENCO,468916.05
11743,SAN PABLO CHIMALPA,151434.64
11744,JOSE MARIA CASTORENA,743889.48
11746,LOMAS DE VISTA HERMOSA,850159.4
11749,VISTA HERMOSA,1328374.07
11750,FRACC CLUB DE GOLF BOSQUES,4000000.0
11751,LA NAVIDAD,717322.0
11752,COOPERATIVA PALO ALTO,720000.0
11753,BOSQUES DE LAS LOMAS,1650000.0
11758,LOMAS DEL CHAMIZAL 1RA SECC,571200.85
11762,SAN JOSE DE LOS CEDROS,260361.32
11765,BARRIO EL MOLINO,743889.48
11766,JARDINES DE LA PALMA(HUIZACHITO),1594048.88
11767,JESUS DEL MONTE,185972.37
11769,MANZANASTITLA,249734.33
11770,ADOLFO LOPEZ MATEOS,398512.22
11773,LA ROSITA,1700318.81
11775,EL MOLINITO,431413.39
11776,EL YAQUI,475557.92
11777,LOMAS DE MEMETLA,301540.91
11778,MEMETLA,419766.21
11781,LOCAXCO,297555.79
11784,LOMAS DE SAN PEDRO,217322.0
11785,SAN LORENZO ACOPILCO,534022.025
11787,EL CONTADERO,849893.73
11789,ABDIAS GARCIA SOTO,387885.23
11790,SAN MATEO TLALTENANGO,1806588.74
11796,COLA DE PATO,1102550.48
11797,LA PILA,159404.89
11800,CENTRO,299302.155
11801,TABACALERA,1163264.61
11802,HIPODROMO,3825717.32
11803,CONDESA,637619.55
11804,HIPODROMO DE LA CONDESA,897980.87
11805,MORELOS,38030.45
11806,PERALVILLO,138115.46
11807,VALLE GOMEZ,31509.03
11808,EX HIPODROMO DE PERALVILLO,664187.04
11810,FELIPE PESCADOR,22986.4
11811,GUERRERO,154091.39
11813,SANTA MARIA LA RIBERA,122741.76
11814,SANTA MARIA INSURGENTES,269868.23
11816,SAN RAFAEL,225292.24
11817,CUAUHTEMOC,682784.27
11818,JUAREZ,680127.52
11819,ROMA NORTE,270988.31
11820,DOCTORES,143995.75
11822,ROMA SUR,398512.225
11823,BUENOS AIRES,99553.43
11824,OBRERA,205897.985
11825,TRANSITO,143110.15
11826,ESPERANZA,179596.175
11827,ASTURIAS,207226.35499999998
11828,VISTA ALEGRE,265674.81
11830,ALGARIN,273645.06
11833,SAN SIMON TOLNAHUAC,111477.155
12098,CUCHILLA GABRIEL RAMOS MILLAN,106269.93
12101,PANTITLAN,132837.41
12103,VIADUCTO PIEDAD,265143.46
12104,NUEVA SANTA ANITA,276301.81
12105,SAN PEDRO,163390.01
12106,SAN FRANCISCO XICALTONGO,207226.35
12107,SANTIAGO NORTE,249734.33
12109,SANTA ANITA,292242.3
12111,COYUYA,292242.3
12112,GRANJAS MEXICO,201912.86
12116,AGRICOLA ORIENTAL,129117.96
12117,EL RODEO,322794.895
12120,LA ASUNCION,291950.05
12127,LOS REYES,122210.41
12129,SAN MIGUEL,366631.24
12130,JUVENTINO ROSAS,98299.68
12132,GABRIEL RAMOS MILLAN,132837.41
12135,EL MOSCO,0.05
12140,REFORMA IZTACCIHUATL NORTE,221572.79
12143,SANTIAGO,178405.95
12144,MILITAR MARTE,297555.79
12145,REFORMA IZTACCIHUATL SUR,348034.005
12150,BENITO JUAREZ,66595.8
12151,CAMPAMENTO 2 DE OCTUBRE,66595.8
12155,BARRIO SAN PEDRO,132837.41
12156,BARRIO SANTA BARBARA,90860.79
12158,BARRIO SAN IGNACIO,185972.37
12159,REAL DEL MORAL,109092.88
12160,DOCTOR ALFONSO ORTIZ TIRADO,179649.31
12162,LOS PASEOS DE CHURUBUSCO,116896.92
12163,ESCUADRON 201,131774.71
12164,SECTOR POPULAR,170031.88
12165,GRANJAS SAN ANTONIO,131774.71
12166,CACAMA,255047.82
12167,UNIDAD HAB XOPA,105936.82
12168,UNIDAD MODELO,196599.36
12169,HEROES DE CHURUBUSCO,191285.87
12171,JUAN ESCUTIA,88646.83499999999
12174,SAN LORENZO XICOTENCATL,92986.18
12175,ZONA URB STA MARTHA ACATITLA NORTE,132837.41
12179,CONJ URBANO POP ERMITA ZARAGOZA,100956.43
12180,UNIDAD HAB VICENTE GUERRERO,126461.21
12181,CHINAMPAC DE JUAREZ,28452.260000000002
12182,RENOVACION,74388.95
12183,TEPALCATES,49096.71
12186,CABEZA DE JUAREZ VI,108228.77
12188,UNIDAD HAB IGNACIO ZARAGOZA,105738.58
12191,UNIDAD HAB EJERCITO DE ORIENTE,90850.16
12193,FRACC POPULAR ALVARO OBREGON,28456.85
12194,UNID HAB EJERC DE OTE ZONA PEÑON,42507.97
12195,PROGRESISTA,207226.35
12200,CONSTITUCION DE 1917,185972.37
12201,COLONIAL IZTAPALAPA,179649.31
12202,JACARANDAS,122210.41
12204,GUADALUPE DEL MORAL,91620.615
12209,LA PURISIMA,191027.84
12210,LEYES DE REFORMA,148777.89500000002
12214,SIDERAL,90860.79
12219,AMPL SAN MIGUEL,111530.29
12221,PRI,92454.835
12225,SIFON,131774.735
12228,JARDINES DE CHURUBUSCO,223166.84
12229,MAGDALENA ATLAZOLPA,132837.41
12230,SAN JOSE ACULCO,110520.72
12231,ACULCO,212539.85
12232,APATLACO MAGDALENA,11.69
12234,NUEVA ROSITA,109918.49
12237,APATLACO,175345.38
12238,EL TRIUNFO,233793.835
12239,AMPL EL TRIUNFO,163724.575
12240,EL RETOÑO,207226.35
12241,SAN ANDRES TETEPILCO,98533.74
12242,ZACAHUITZCO,478214.67
12245,BANJIDAL,397183.845
12247,SINATEL,318809.78
12248,AMPL SINATEL,345377.26
12249,EL PRADO,37832.09
12250,SANTA MARIA AZTAHUACAN,124601.48999999999
12254,PUEBLO SANTA MARTHA ACATITLA,126461.21
12257,PARAJE ZACATEPEC,75717.32
12258,ZONA URB STA MARTHA ACATITLA SUR,126992.565
12262,SANTIAGO ACAHUALTEPEC,106269.93
12263,1RA AMPL SANTIAGO ACAHUALTEPEC,31296.49
12270,SAN MIGUEL TEOTONGO(SECC GUADALUPE),90329.44
12279,AMPL EMILIANO ZAPATA,79702.44499999999
12281,LOMAS DE LA ESTANCIA,87300.74
12282,XALPA,143464.4
12283,SAN PABLO II,77045.7
12286,CITLALLI,104144.53
12287,PALMITAS,73326.25
12288,TENORIOS,50478.21
12289,IXTLAHUACAN,231137.09
12290,MIRAVALLE,132837.41
12292,DESARROLLO URBANO QUETZALCOATL,106269.93
12293,PUEBLO SANTA CRUZ MEYEHUALCO,116896.92
12294,BUENAVISTA,69075.45
12295,CARLOS HANK GONZALEZ,90329.44
12299,VALLE DE SAN LORENZO,152763.015
12300,MIXCOATL,42242.3
12302,LOS ANGELES APANOAYA,132837.41
12303,FRANCISCO VILLA,108235.92
12305,REFORMA POLITICA,79702.44
12306,SIERRA DEL VALLE,146121.15
12307,PRESIDENTES DE MEXICO,112565.36
12308,LA POLVORILLA,58448.46
12310,AMPL LAS PENAS,112871.41500000001
12312,CONGRESO AGRARISTA MEXICANO,65114.24
12313,EL TRIANGULO,111583.42
12314,PUENTE BLANCO,154091.39
12316,LOMAS DE SAN LORENZO,127523.91
12318,EL MIRADOR,130103.56
12319,ESTRELLA DE CULHUACAN,127523.91
12320,FUEGO NUEVO,132837.41
12323,SAN MARCOS,130103.56
12324,SAN SIMON CULHUACAN,172688.63
12325,UNIDAD HAB SAN ANTONIO CULHUACAN,95111.58
12329,BARRIO SAN ANTONIO CULHUACAN,119553.67
12331,VALLE DE LUCES,79702.44
12334,GRANJAS ESMERALDA,212539.85
12335,LOS CIPRESES,187566.42
12336,VALLE DEL SUR,215196.59999999998
12337,RICARDO FLORES MAGON,195536.66
12339,EL SANTUARIO,116896.92
12340,ESTRELLA DEL SUR,90329.44
12343,EL MOLINO,97077.58
12346,PARAJE SAN JUAN,97455.05
12348,EL MANTO,143464.4
12352,SAN LORENZO TEZONCO,59351.75
12357,Z URB EJ LOS REYES CULHUACAN,339532.41
12358,SAN NICOLAS TOLENTINO,32943.68
12361,SAN JUAN XALPA,92986.18
12363,ESTADO DE VERACRUZ,164718.38
12365,PARAJE SAN JUAN CERRO,27015.62
12367,BENITO JUAREZ,52262.49
12368,CERRO DE LA ESTRELLA,109617.43
12369,EL RODEO,114240.17000000001
12371,PARQUE NACIONAL CERRO DE LA ESTRELLA,116896.92
12373,UNIDAD HAB BELLAVISTA,30162.11
12375,CASA BLANCA,30162.11
12379,SAN ANDRES TOMATLAN,191285.87
12380,SANTA MARIA TOMATLAN,239107.33
12382,VERGEL,132837.41
12384,GRANJAS ESTRELLA,184909.67
12388,LOMAS ESTRELLA,163225.505
12391,UNIDAD HAB BENITO JUAREZ,52262.49
12392,BARRIO SAN LORENZO TEZONCO,122210.41500000001
12394,BARRIO SAN ANTONIO,212539.85
12395,LA ESPERANZA,78374.07
12396,JOSE LOPEZ PORTILLO,200850.16
12397,EL ROSARIO,53134.96
12400,EX HACIENDA SAN NICOLAS TOLENTINO,29802.98
12405,LOMAS QUEBRADAS,422422.95
12407,SAN BARTOLO AMEYALCO,249734.33
12408,CUAUHTEMOC,254250.79499999998
12410,UNIDAD INDEPENDENCIA IMSS,139479.28
12414,PEDREGAL DE SAN JERONIMO,336078.64
12415,SAN JERONIMO LIDICE,504782.15
12416,PUEBLO SAN BERNABE OCOTEPEC,423485.65
12418,EL TANQUE,134165.78
12419,LAS CRUCES,126195.535
12420,LOS PADRES,158873.54
12421,LOMAS DE SAN BERNABE,850159.4
12423,HUAYATLA,239107.33
12425,TIERRA UNIDA,75983.0
12427,ATACAXCO,156748.14
12430,SAN JERONIMO ACULCO,406482.47
12431,SAN FRANCISCO,462274.18
12432,BARRIO BARRANCA SECA,315595.11
12433,EL ROSAL,156748.14
12434,EL TORO,357332.625
12436,PUEBLO NUEVO BAJO,308182.78
12438,PUEBLO NUEVO ALTO,132837.41
12441,HEROES DE PADIERNA,389213.6
12442,SANTA TERESA,567038.605
12443,RESIDENCIAL SANTA TERESA,823591.92
12446,LA CONCEPCION,411795.96
12448,LAS CALLES,53134.96
12449,PUEBLO SAN NICOLAS TOTOLAPAN,377258.24
12450,PUEBLO LA MAGDALENA CONTRERAS,467587.67
12452,LOMAS DE VIRREYES,1965993.62
12453,REAL DE LOMAS,2475000.0
12454,LOMAS ALTAS,950000.0
12455,LOMAS DE CHAPULTEPEC,2500000.0
12459,2DA SECC DEL BOSQUE DE CHAPULTEPEC,1381509.03
12464,LOMAS DE SOTELO,403825.72
12466,REFINERIA 18 DE MARZO,40913.92
12467,PERIODISTA,467587.67
12474,ARGENTINA ANTIGUA,255609.46
12475,TORREBLANCA,255609.46
12476,AMPL TORREBLANCA,287209.62
12478,SAN DIEGO OCOYOACAC,122380.45
12481,ANAHUAC,205897.97999999998
12485,SANTO TOMAS,199256.11
12486,PLUTARCO ELIAS CALLES,127523.91
12487,AGRICULTURA,334484.58999999997
12488,TLAXPANA,79702.44
12489,POPOTLA,181030.82
12490,TACUBA,170287.46
12492,LEGARIA,503159.4
12494,PENSIL NORTE,397449.52
12497,SAN JUANICO,32950.11
12499,AHUEHUETES ANAHUAC,410085.015
12502,MANZANOS,446333.69
12508,FRANCISCO I MADERO,187035.07
12509,POPO,223166.84
12511,CUAUHTEMOC PENSIL,270988.31
12512,PENSIL SUR,292242.3
12513,IRRIGACION,800000.0
12515,LOS MORALES,107863.97
12516,GRANADA,320138.15
12520,POLANCO REFORMA,1900000.0
12522,POLANCO CHAPULTEPEC,260361.32
12524,BOSQUES DE CHAPULTEPEC,1361052.0699999998
12525,CHAPULTEPEC MORALES,775000.0
12526,ANZURES,900000.0
12530,BOSQUES DE LAS LOMAS,1806588.74
12531,ESCANDON,133970.94
12533,AMERICA,265674.81
12534,DANIEL GARZA,118660.73
12536,SAN MIGUEL CHAPULTEPEC,624335.7849999999
12538,TACUBAYA,162061.635
12539,LOMAS DE BEZARES,2200000.0
12540,LOMAS DE REFORMA,2550478.21
12565,SAN BARTOLOME XICOMULCO,108661.0
12566,SAN SALVADOR CUAUHTENCO,23910.73
12569,CENTRO SAN PABLO OZTOTEPEC,56455.895
12582,SAN JOSE,124867.16
12583,SAN JUAN,111583.42
12594,SAN ANDRES,175345.38
12597,PUEBLO SANTA CATARINA YECAHUIZOTL,371.94
12600,BARRIO LA GUADALUPE,115568.54
12604,MIGUEL HIDALGO,148777.9
12606,ZAPOTITLAN,92986.18
12609,LOS OLIVOS,33475.03
12611,LAS ARBOLEDAS,29543.04
12613,LA NOPALERA,38788.52
12614,GRANJAS CABRERA,324123.27
12616,AMPL MIGUEL HIDALGO,60972.37
12617,DEL MAR,112421.91500000001
12618,VILLAS LA DRAGA,34006.38
12626,SANTA ANA PONIENTE,199256.11
12635,LA ESTACION,85015.94
12637,LA CONCHITA ZAPOTITLAN,115568.54
12644,SELENE 2A SECCION,167375.13
12646,SAN FRANCISCO TLALTENCO,369287.99
12649,AMPL SELENE,151434.64
12651,LAS PUERTAS,185972.37
12652,ZACATENCO,38522.85
12655,EL TRIANGULO,98299.68
12657,SAN AGUSTIN,95642.93
12659,SAN JUAN IXTAYOPAN,79702.44
12660,BARRIO LA LUPITA,52683.32
12665,JAIME TORRES BODET,109883.1
12678,LA CONCHITA,92986.185
12680,SAN NICOLAS TETELCO,126533.185
12685,MIGUEL HIDALGO,185972.37
12687,TLALPAN CENTRO II,504782.15
12691,VILLA CHARRA DEL PEDREGAL,1434644.0
12692,PARQUE NACIONAL BOSQUE DEL PEDREGAL,2922422.95
12693,PARQUES DEL PEDREGAL,425079.7
12694,FAROLES DEL PEDREGAL,68862.91
12697,ISIDRO FABELA,265409.14
12701,COMUNEROS SANTA URSULA,212539.85
12702,TORIELLO GUERRA,557917.11
12705,PEÑA POBRE,441020.19
12706,SAN PEDRO APOSTOL,256376.2
12707,BARRIO SAN FERNANDO,2500000.0
12709,BARRIO NIÑO JESUS,239904.36
12710,BELISARIO DOMINGUEZ SECCION XVI,334750.27
12711,LA JOYA,486184.91000000003
12713,PEDREGAL DE SAN NICOLAS 3RA SECC,212539.85
12714,PEDREGAL DE SAN NICOLAS 4TA SECC,215727.95
12717,PEDREGAL DE SAN NICOLAS 1A SECCION,265143.46
12718,PEDREGAL DE SAN NICOLAS 2DA SECC,147800.27000000002
12720,PEDREGAL DEL LAGO,1434644.0
12721,RINCON DEL PEDREGAL,782412.325
12724,FUENTES DEL PEDREGAL,666843.78
12726,POPULAR SANTA TERESA,153028.69
12727,JARDINES DEL AJUSCO,441020.19
12728,LOMAS DE PADIERNA,143464.4
12730,HEROES DE PADIERNA,281083.95
12731,TORRES DE PADIERNA,345377.26
12732,JARDINES EN LA MONTAÑA,775770.46
12733,CUCHILLA DE PADIERNA,180658.87
12734,LOMAS DEL PEDREGAL,185972.37
12735,CULTURA MAYA,225823.59
12738,CRUZ DEL FAROL,160733.265
12740,LOMAS HIDALGO,236738.84
12746,EL BOSQUE,1275239.11
12749,BARRIO LA FAMA,354729.01
12750,LA PRIMAVERA,217853.35
12756,NUEVA ORIENTAL COAPA,239107.33
12757,VILLA DEL SUR,302869.29
12758,REAL DEL SUR,146581.62
12763,FLORESTA COYOACAN,452975.56
12764,VERGEL COAPA,192879.91
12766,RINCONADA COAPA 2DA SECC,345377.26
12773,FRACC RES HACIENDA COAPA,281615.3
12774,GRANJAS COAPA,169500.53
12777,VILLA DEL PUENTE,398512.22
12780,UNIDAD HAB HUESO PERIFERICO,690754.52
12783,VERGEL DEL SUR,239107.33
12786,VERGEL DE COYOACAN,215727.95
12787,FRACC PRADO COAPA 1RA SECC,510095.64
12789,PRADO COAPA 2DA SECC,338735.39
12790,PRADO COAPA 3RA SECC,318809.78
12791,CONJUNTO RES VILLA PRADO COAPA,342720.51
12793,MAGISTERIAL,329436.77
12795,SAN LORENZO HUIPULCO,212008.5
12796,VILLA LAZARO CARDENAS,314558.98
12797,FRACC RES CHIMALI,284537.725
12799,ARBOLEDAS DEL SUR,252391.07
12800,HACIENDA DE SAN JUAN,265674.81
12801,FRACC RINCON DE SAN JUAN,350690.75
