11449,AMPL PRO HOGAR,62699.26
11450,PRO HOGAR,62167.91
11451,COLTONGO,39851.22
11454,EUZKADI,91923.49
11455,COSMOPOLITA,56191.07
11457,SAN MIGUEL AMANTLA,79968.12
11459,SAN PEDRO XALPA,38213.6
11462,SAN BARTOLO,156216.79
11464,SAN ANTONIO,129782.14499999999
11466,SAN FRANCISCO TETECALA,156748.14
11467,SANTIAGO AHUIZOTLA,29658.24
11468,INDUSTRIAL SAN ANTONIO,103613.18
11469,SANTA LUCIA,115568.545
11472,BARRIO SANTA APOLONIA,77045.7
11473,NUEVA SANTA MARIA,157545.22
11478,OBRERO POPULAR,107066.95
11479,TLATILCO,90329.44
11481,SAN SALVADOR XOCHIMANCA,24753.35
11485,LIBERACION,74388.95
11486,EL PORVENIR,51275.24
11487,DEL GAS,124867.16
11488,SAN FRANCISCO XOCOTITLA,122543.945
11489,AMPL DEL GAS,103635.23
11490,EL ARENAL,23038.31
11491,PATRIMONIO FAMILIAR,35806.85
11492,LA RAZA,26979.28
11493,PIEDAD NARVARTE,175345.38
11494,ATENOR SALA,261689.69
11495,NARVARTE PONIENTE,170031.88
11496,NARVARTE ORIENTE,229011.685
11497,U HAB IMSS NARVARTE,191020.195
11499,INSURGENTES SAN BORJA,197794.9
11500,DEL VALLE,278986.45
11502,TLACOQUEMECATL,349760.895
11504,ACTIPAN,305526.04
11505,ACACIAS,329436.77
11506,PORTALES SUR,172356.905
11507,PORTALES NORTE,147991.5
11508,SANTA CRUZ ATOYAC,195642.93
11510,FRACC RES EMPERADORES,358099.045
11511,XOCO,229641.34
11512,GRAL PEDRO MARIA ANAYA,232906.59
11513,ALAMOS,108926.67
11514,POSTAL,143531.51
11515,MIGUEL ALEMAN,51222.1
11516,JOSEFA ORTIZ DE DOMINGUEZ,63230.61
11517,NIÑOS HEROES DE CHAPULTEPEC,143198.72499999998
11518,NATIVITAS,128258.87
11519,MODERNA,124867.16
11520,IZTACCIHUATL,92321.995
11521,VILLA DE CORTES,119553.67
11522,MARIA DEL CARMEN,171512.75
11523,ZACAHUITZCO,106269.92499999999
11524,ALBERT,158172.16
11525,PORTALES ORIENTE,183315.62
11526,MIRAVALLE,169766.21
11527,ERMITA,170642.935
11528,VERTIZ NARVARTE,204569.61
11529,AMERICAS UNIDAS,154091.39
11530,PERIODISTA FRANCISCO ZARCO,120828.91
11531,INDEPENDENCIA,157279.49
11532,DEL LAGO,117292.45
11533,LETRAN VALLE,203171.92
11534,SAN SIMON TICUMAC,112657.28
11535,NONOALCO,212008.5
11536,CIUDAD DE LOS DEPORTES,251375.56
11537,NOCHE BUENA,187300.745
11538,SAN JUAN,257199.79
11539,EXTREMADURA INSURGENTES,263350.695
11540,SAN PEDRO DE LOS PINOS,185972.37
11542,NAPOLES,265674.81
11544,8 DE AGOSTO,173524.97
11545,SAN JOSE INSURGENTES,443278.43
11546,MIXCOAC,172412.86
11547,INSURGENTES MIXCOAC,244571.15
11548,MERCED GOMEZ,172688.63
11549,CREDITO CONSTRUCTOR,726291.1799999999
11550,COYOACAN CENTRO,83871.63
11558,PARQUE SAN ANDRES,148777.9
11559,DEL CARMEN,396204.625
11560,AMPL DEL CARMEN,303828.53500000003
11564,CHURUBUSCO,150903.295
11565,SAN DIEGO CHURUBUSCO,73317.82500000001
11567,CAMPESTRE CHURUBUSCO,79702.44
11568,CHURUBUSCO COUNTRY CLUB,223166.84
11570,PRADO CHURUBUSCO,344845.91
11572,PASEOS DE TAXQUEÑA,116365.57
11575,SAN FRANCISCO CULHUACAN,108076.515
11579,AJUSCO,106269.93
11584,ROMERO DE TERREROS,83871.68
11585,UNIDAD HAB MONTE DE PIEDAD,185972.37
11586,OXTOPULCO UNIVERSIDAD,209981.855
11587,BARRIO OXTOPULCO,152975.56
11593,FRACC PEDREGAL DE SAN FRANCISCO,117753.505
11595,BARRIO CUADRANTE DE SAN FRANCISCO,276301.81
11604,PEDREGAL DE COYOACAN,255047.82
11605,PUEBLO DE LOS REYES,126992.56
11609,ROSEDAL,183049.945
11610,UNIDAD HAB DEL PACIFICO,238841.66
11612,BARRIO DEL NIÑO JESUS,191688.235
11616,COPILCO EL BAJO,183315.62
11620,ALTILLO UNIVERSIDAD,138150.905
11624,COPILCO UNIVERSIDAD,177022.555
11625,FRACC COPILCO UNIVERSIDAD,167424.23
11629,PEDREGAL DE SANTO DOMINGO,112114.77
11630,SANTO DOMINGO,151434.64
11633,ATLANTIDA,208554.72999999998
11634,CIUDAD JARDIN,158342.19
11637,PUEBLO LA CANDELARIA,216524.975
11642,EDUCACION,138150.9
11644,PETROLERA TAXQUEÑA,46227.42
11648,AVANTE,126992.56
11650,PRESIDENTES EJIDALES,47334.86
11664,AMPL INSURGENTES CUICUILCO,205484.485
11669,XOTEPINGO,196599.36
11670,SAN PABLO TEPETLAPA,178002.13
11674,EL RELOJ,239107.33
11686,SANTA URSULA,151434.64
11690,CONJUNTO HAB PEDREGAL DE CARRASCO,111583.42
11691,OLIMPICA,236450.58
11692,PEDREGAL DEL MAUREL,52996.81
11698,EL CARACOL,221413.39
11701,CONJ HAB ALIANZA POP REVOLUCIONARIA04800,84484.59
11702,LOS PRADOS DE COYOACAN,32347.77
11703,EMILIANO ZAPATA,103613.18
11705,LOS CIPRESES,90515.41
11712,EL PARQUE DE COYOACAN,111583.42
11714,UNIDAD HAB CULHUACAN STUNAM,53134.96
11716,UNIDAD HAB OBRERO CTM CULHUACAN 9,71679.06
11717,CANAL NACIONAL,50529.49
11720,FRACC RES CAFETALES,51551.54
11721,UNIDAD HAB EMILIANO ZAPATA,95642.93
11723,LOS GIRASOLES I,107252.92499999999
11725,FRACC LAS CAMPANAS,180127.52
11728,SANTA CECILIA,137619.55
11729,FRACC CAMPESTRE COYOACAN,126992.56
11732,MIRADOR,123538.79000000001
11734,HACIENDA DE COYOACAN,204569.61
11735,VIEJO EJIDO SANTA URSULA COAPA,239107.33
11736,LA MANZANITA,1064479.275
11737,CUAJIMALPA,690754.52
11742,AHUATENCO,27525.77
11744,JOSE MARIA CASTORENA,122746.23
11746,LOMAS DE VISTA HERMOSA,1115834.22
11750,FRACC CLUB DE GOLF BOSQUES,2700000.0
11751,LA NAVIDAD,241982.44
11752,COOPERATIVA PALO ALTO,637619.55
11753,BOSQUES DE LAS LOMAS,823591.92
11754,CUMBRES REFORMA,1795961.74
11756,LOMAS DEL CHAMIZAL 4TA SECC,203156.22
11757,BOSQUES DE REFORMA,890000.0
11758,LOMAS DEL CHAMIZAL 1RA SECC,717322.0
11762,SAN JOSE DE LOS CEDROS,103015.41
11763,TEPETONGO,69287.99
11765,BARRIO EL MOLINO,475557.92
11767,JESUS DEL MONTE,252391.07
11768,AMADO NERVO,121679.06
11769,MANZANASTITLA,199303.93
11770,ADOLFO LOPEZ MATEOS,80499.47
11773,LA ROSITA,767800.21
11775,EL MOLINITO,398512.22
11776,EL YAQUI,402497.345
11777,LOMAS DE MEMETLA,106269.93
11778,MEMETLA,147449.525
11781,LOCAXCO,181455.9
11782,LAS TINAJAS,350690.75
11787,EL CONTADERO,351434.45999999996
11789,ABDIAS GARCIA SOTO,151434.64
11790,SAN MATEO TLALTENANGO,1222104.14
11791,CRUZ BLANCA,727948.99
11800,CENTRO,89399.57500000001
11801,TABACALERA,292242.3
11802,HIPODROMO,275770.46
11803,CONDESA,313496.28
11804,HIPODROMO DE LA CONDESA,361806.08499999996
11805,MORELOS,41976.619999999995
11806,PERALVILLO,42339.32
11807,VALLE GOMEZ,58617.96
11808,EX HIPODROMO DE PERALVILLO,371413.39
11809,MAZA,62964.92999999999
11810,FELIPE PESCADOR,49482.68
11811,GUERRERO,37629.49
11812,BUENAVISTA,49089.53
11813,SANTA MARIA LA RIBERA,65143.46
11814,SANTA MARIA INSURGENTES,90329.44
11815,ATLAMPA,40001.78
11816,SAN RAFAEL,175489.96
11817,CUAUHTEMOC,264080.765
11818,JUAREZ,329436.77
11819,ROMA NORTE,256688.845
11820,DOCTORES,52072.26
11821,CENTRO URBANO BENITO JUAREZ,593676.94
11822,ROMA SUR,319739.64
11823,BUENOS AIRES,32943.68
11824,OBRERA,55791.71
11825,TRANSITO,66418.705
11826,ESPERANZA,41986.03
11827,ASTURIAS,99102.02
11828,VISTA ALEGRE,73496.28
11829,PAULINO NAVARRO,111968.65
11830,ALGARIN,137885.23
11832,UNIDAD HAB NONOALCO TLATELOLCO,87672.69
11833,SAN SIMON TOLNAHUAC,29811.8
12101,PANTITLAN,45855.47
12103,VIADUCTO PIEDAD,58222.9
12104,NUEVA SANTA ANITA,124867.16
12105,SAN PEDRO,41799.04
12107,SANTIAGO NORTE,90329.44
12109,SANTA ANITA,86317.745
12110,LA CRUZ,53931.99
12111,COYUYA,52656.75
12112,GRANJAS MEXICO,81987.245
12116,AGRICOLA ORIENTAL,43570.67
12125,RICARDO FLORES MAGON,132357.07
12127,LOS REYES,100956.43
12130,JUVENTINO ROSAS,100956.43
12132,GABRIEL RAMOS MILLAN,79436.765
12137,LOS PICOS DE IZTACALCO 1RA SECC,54994.685
12140,REFORMA IZTACCIHUATL NORTE,79702.44
12141,SANTIAGO SUR,52656.75
12143,SANTIAGO,74388.95
12144,MILITAR MARTE,120677.47
12145,REFORMA IZTACCIHUATL SUR,106269.93
12151,CAMPAMENTO 2 DE OCTUBRE,92986.18
12153,BARRIO SAN LUCAS,32412.33
12154,BARRIO SAN PABLO,27198.510000000002
12155,BARRIO SAN PEDRO,52072.26
12158,BARRIO SAN IGNACIO,29577.9
12159,REAL DEL MORAL,95111.58
12162,LOS PASEOS DE CHURUBUSCO,78374.07
12163,ESCUADRON 201,131774.71
12164,SECTOR POPULAR,23647.56
12165,GRANJAS SAN ANTONIO,56987.25
12168,UNIDAD MODELO,91657.81
12169,HEROES DE CHURUBUSCO,23910.73
12171,JUAN ESCUTIA,55641.34
12172,LA VALENCIANA,135494.16
12174,SAN LORENZO XICOTENCATL,59351.75
12175,ZONA URB STA MARTHA ACATITLA NORTE,33873.54
12176,FUENTES DE ZARAGOZA,37672.69
12177,SOLIDARIDAD,37991.5
12180,UNIDAD HAB VICENTE GUERRERO,42507.97
12181,CHINAMPAC DE JUAREZ,27148.94
12183,TEPALCATES,33177.87
12185,UNID HAB EJERC CONSTITUCIONALISTA,34006.375
12186,CABEZA DE JUAREZ VI,83421.89499999999
12187,UNIDAD HAB CABEZA DE JUAREZ,36131.775
12190,JOSE MARIA MORELOS Y PAVON,29365.915
12191,UNIDAD HAB EJERCITO DE ORIENTE,19969.93
12193,FRACC POPULAR ALVARO OBREGON,14660.945
12194,UNID HAB EJERC DE OTE ZONA PEÑON,19969.93
12195,PROGRESISTA,24808.18
12196,ALBARRADA,24707.76
12199,LAS AMÉRICAS,24204.25
12200,CONSTITUCION DE 1917,63761.96
12201,COLONIAL IZTAPALAPA,22280669.5
12202,JACARANDAS,37725.82
12204,GUADALUPE DEL MORAL,46563.925
12210,LEYES DE REFORMA,47157.275
12219,AMPL SAN MIGUEL,38257.17
12221,PRI,34537.73
12222,GAVILAN,18975.56
12224,SAN JUANICO NEXTIPAC,22280.66
12225,SIFON,38315.354999999996
12227,LA VIGA,22280.66
12228,JARDINES DE CHURUBUSCO,92986.18
12229,MAGDALENA ATLAZOLPA,29702.44
12230,SAN JOSE ACULCO,81296.49
12231,ACULCO,79702.44
12237,APATLACO,66418.7
12238,EL TRIUNFO,82359.19
12239,AMPL EL TRIUNFO,74388.95
12240,EL RETOÑO,74409.46
12241,SAN ANDRES TETEPILCO,65847.5
12242,ZACAHUITZCO,69206.165
12245,BANJIDAL,125664.185
12247,SINATEL,95642.93
12250,SANTA MARIA AZTAHUACAN,45908.61
12254,PUEBLO SANTA MARTHA ACATITLA,27045.7
12255,PUEBLO SAN SEBASTIAN TECOLOXTITLAN,43304.995
12257,PARAJE ZACATEPEC,31107.705
12259,MONTE ALBAN,33862.38
12262,SANTIAGO ACAHUALTEPEC,32579.434999999998
12263,1RA AMPL SANTIAGO ACAHUALTEPEC,33359.59
12270,SAN MIGUEL TEOTONGO(SECC GUADALUPE),68199.47
12282,XALPA,21253.99
12283,SAN PABLO II,29543.04
12286,CITLALLI,35759.83
12287,PALMITAS,34325.19
12290,MIRAVALLE,169766.21
12292,DESARROLLO URBANO QUETZALCOATL,21253.99
12293,PUEBLO SANTA CRUZ MEYEHUALCO,25323.91
12297,DEGOLLADO,20722.64
12300,MIXCOATL,37194.47
12303,FRANCISCO VILLA,48485.655
12304,LA HERA,49681.19
12305,REFORMA POLITICA,22236.665
12307,PRESIDENTES DE MEXICO,18537.14
12310,AMPL LAS PENAS,34803.4
12312,CONGRESO AGRARISTA MEXICANO,33251.22
12315,ANO DE JUAREZ,28639.74
12316,LOMAS DE SAN LORENZO,36663.12
12318,EL MIRADOR,23800.21
12325,UNIDAD HAB SAN ANTONIO CULHUACAN,31626.25
12331,VALLE DE LUCES,31349.63
12334,GRANJAS ESMERALDA,24533.0
12336,VALLE DEL SUR,137088.2
12337,RICARDO FLORES MAGON,27842.72
12339,EL SANTUARIO,66418.7
12340,ESTRELLA DEL SUR,26963.47
12343,EL MOLINO,20722.64
12344,LOMAS EL MANTO,29013.44
12345,LOS ANGELES,40354.645000000004
12346,PARAJE SAN JUAN,69612.11499999999
12348,EL MANTO,27975.559999999998
12350,8VA AMPLIACION SAN MIGUEL,27736.45
12352,SAN LORENZO TEZONCO,62699.26
12357,Z URB EJ LOS REYES CULHUACAN,31616.37
12358,SAN NICOLAS TOLENTINO,31880.98
12361,SAN JUAN XALPA,28952.79
12365,PARAJE SAN JUAN CERRO,68544.1
12367,BENITO JUAREZ,45164.72
12368,CERRO DE LA ESTRELLA,39851.22
12371,PARQUE NACIONAL CERRO DE LA ESTRELLA,35069.08
12373,UNIDAD HAB BELLAVISTA,32237.035
12376,SAN JUAN ESTRELLA,23910.73
12382,VERGEL,43145.59
12384,GRANJAS ESTRELLA,35866.1
12388,LOMAS ESTRELLA,34409.94
12391,UNIDAD HAB BENITO JUAREZ,30765.14
12392,BARRIO SAN LORENZO TEZONCO,36742.83
12394,BARRIO SAN ANTONIO,29914.985
12397,EL ROSARIO,31147.61
12400,EX HACIENDA SAN NICOLAS TOLENTINO,30384.91
12401,LA PLANTA,50478.21
12405,LOMAS QUEBRADAS,441850.0
12410,UNIDAD INDEPENDENCIA IMSS,111052.07
12414,PEDREGAL DE SAN JERONIMO,371147.72
12415,SAN JERONIMO LIDICE,393198.72
12421,LOMAS DE SAN BERNABE,79702.44
12430,SAN JERONIMO ACULCO,371147.72
12431,SAN FRANCISCO,29435.23
12432,BARRIO BARRANCA SECA,39856.534999999996
12434,EL TORO,648654.62
12436,PUEBLO NUEVO BAJO,73591.92
12441,HEROES DE PADIERNA,180658.87
12443,RESIDENCIAL SANTA TERESA,305526.04
12446,LA CONCEPCION,153560.04
12447,BARRIO PLAZUELA DEL PEDREGAL,306854.41000000003
12449,PUEBLO SAN NICOLAS TOTOLAPAN,190223.17
12450,PUEBLO LA MAGDALENA CONTRERAS,371147.72
12452,LOMAS DE VIRREYES,371944.74
12453,REAL DE LOMAS,1900000.0
12454,LOMAS ALTAS,4200000.0
12455,LOMAS DE CHAPULTEPEC,1036131.77
12459,2DA SECC DEL BOSQUE DE CHAPULTEPEC,2980000.0
12461,UNIDAD HAB LOMA HERMOSA,59511.16
12464,LOMAS DE SOTELO,43395.35
12465,SAN LORENZO TLALTENANGO,143464.4
12466,REFINERIA 18 DE MARZO,28374.07
12467,PERIODISTA,227335.335
12470,10 DE ABRIL,19981.24
12473,SAN JOAQUIN,57013.815
12474,ARGENTINA ANTIGUA,53108.395000000004
12475,TORREBLANCA,68119.02
12476,AMPL TORREBLANCA,51514.35
12478,SAN DIEGO OCOYOACAC,66950.05
12479,VERONICA ANZURES,176673.75
12480,ANAHUAC MARIANO ESCOBEDO,42725.24
12481,ANAHUAC,78176.14499999999
12485,SANTO TOMAS,65356.0
12486,PLUTARCO ELIAS CALLES,29755.58
12487,AGRICULTURA,55260.36
12488,TLAXPANA,32261.05
12489,POPOTLA,125079.7
12490,TACUBA,88046.76
12492,LEGARIA,35108.61
12493,NEXTITLA,94102.02
12494,PENSIL NORTE,39851.22
12495,VENTURA PEREZ DE ALBA,30655.394999999997
12496,REFORMA PENSIL,20416.1
12497,SAN JUANICO,32950.11
12498,MODELO,175079.7
12499,AHUEHUETES ANAHUAC,196961.11
12501,LAGO SUR,91445.27
12502,MANZANOS,148777.9
12509,POPO,45766.925
12511,CUAUHTEMOC PENSIL,162061.64
12512,PENSIL SUR,70138.15
12513,IRRIGACION,520722.64
12514,DEL BOSQUE,876726.89
12515,LOS MORALES,544633.365
12516,GRANADA,340063.76
12517,AMPL GRANADA,308182.78
12520,POLANCO REFORMA,849893.73
12522,POLANCO CHAPULTEPEC,964104.7849999999
12524,BOSQUES DE CHAPULTEPEC,1071333.69
12525,CHAPULTEPEC MORALES,791710.95
12526,ANZURES,263018.07
12529,REFORMA SOCIAL,332093.52
12530,BOSQUES DE LAS LOMAS,811434.64
12531,ESCANDON,216179.6
12534,DANIEL GARZA,39850.825
12536,SAN MIGUEL CHAPULTEPEC,207417.64
12537,OBSERVATORIO,106269.925
12538,TACUBAYA,78108.4
12539,LOMAS DE BEZARES,717322.0
12540,LOMAS DE REFORMA,1900000.0
12570,BARRIO CENTRO,23945.11
12586,SANTA ANA,31774.71
12601,BARRIO SANTIAGO,29357.065000000002
12604,MIGUEL HIDALGO,19659.94
12606,ZAPOTITLAN,27913.6
12609,LOS OLIVOS,33209.35
12611,LAS ARBOLEDAS,22071.864999999998
12613,LA NOPALERA,33209.35
12615,LA TURBA,20191.29
12616,AMPL MIGUEL HIDALGO,30951.114999999998
12617,DEL MAR,49681.19
12618,VILLAS LA DRAGA,31880.98
12620,VILLA CENTROAMERICANA Y DEL CARIBE,30180.66
12621,AGRICOLA METROPOLITANA,34803.4
12625,SANTA ANA NORTE,28480.34
12626,SANTA ANA PONIENTE,30389.614999999998
12627,SANTA ANA SUR,25770.46
12629,SANTIAGO CENTRO,30818.28
12630,SANTIAGO NORTE,22447.29
12635,LA ESTACION,37529.22
12637,LA CONCHITA ZAPOTITLAN,34006.38
12652,ZACATENCO,148777.9
12675,SANTA CRUZ MIXQUIC,23910.73
12680,SAN NICOLAS TETELCO,36636.56
12685,MIGUEL HIDALGO,85015.94
12687,TLALPAN CENTRO II,262752.39
12692,PARQUE NACIONAL BOSQUE DEL PEDREGAL,316153.03
12693,PARQUES DEL PEDREGAL,454303.93
12694,FAROLES DEL PEDREGAL,680127.525
12695,FRACC INSURGENTES CUICUILCO,259032.94
12697,ISIDRO FABELA,31330.66
12702,TORIELLO GUERRA,23500000.0
12705,PEÑA POBRE,260361.32
12711,LA JOYA,148777.9
12714,PEDREGAL DE SAN NICOLAS 4TA SECC,140807.65
12717,PEDREGAL DE SAN NICOLAS 1A SECCION,140807.65
12718,PEDREGAL DE SAN NICOLAS 2DA SECC,141604.675
12720,PEDREGAL DEL LAGO,293304.995
12723,UNIDAD HAB PEMEX,108660.995
12724,FUENTES DEL PEDREGAL,312167.91
12727,JARDINES DEL AJUSCO,185972.37
12728,LOMAS DE PADIERNA,111569.555
12730,HEROES DE PADIERNA,122210.41
12731,TORRES DE PADIERNA,166843.78
12732,JARDINES EN LA MONTAÑA,560573.855
12734,LOMAS DEL PEDREGAL,606934.115
12738,CRUZ DEL FAROL,79702.44
12740,LOMAS HIDALGO,164718.385
12747,DE CARAMAGUEY,138150.9
12748,BARRIO LA LONJA,106535.6
12752,PARAJE 38,116896.92
12756,NUEVA ORIENTAL COAPA,89266.74
12757,VILLA DEL SUR,35806.0
12765,GABRIEL RAMOS MILLAN,148777.9
12766,RINCONADA COAPA 2DA SECC,98034.005
12771,TENORIOS FOVISSSTE,90329.44
12773,FRACC RES HACIENDA COAPA,90595.115
12774,GRANJAS COAPA,119553.67
12789,PRADO COAPA 2DA SECC,204569.61
12791,CONJUNTO RES VILLA PRADO COAPA,185972.37
12796,VILLA LAZARO CARDENAS,155419.765
12803,SAN BARTOLO EL CHICO,111583.42
12807,EX HACIENDA SAN JUAN DE DIOS,164718.38
12808,GUADALUPE,219447.4
12809,ARENAL DE GUADALUPE,171283.9
12810,GUADALUPE TLALPAN,135494.155
12812,NARCISO MENDOZA SUPER MANZANA 3 VILLA COAPA,95642.935
12815,RESIDENCIAL VILLA COAPA SUPER MANZANA 1,160557.915
12818,UNID HAB NARCISO MENDOZA 5 VILLA COAPA,89272.58
12819,VILLA COAPA,82359.19
12821,LAS HADAS,105579.17
12823,SAN ANDRES TOTOLTEPEC,150106.27
12828,PARQUE NACIONAL FUENTES BROTANTES,68278.43
12831,SANTA URSULA XITLA,172476.09
12833,CUMBRES DE TEPETONGO,127435.33499999999
12843,CANTERA,69075.45
12844,SANTISIMA TRINIDAD,21956.7
12848,TLALCOLIGIA,67215.73
12850,LOS VOLCANES,50478.21
12873,VALLE ESCONDIDO,89798.09
12874,COLINAS DEL BOSQUE,156397.45
12876,ARENAL TEPEPAN,156397.45
12877,FRACC CLUB DE GOLF MEXICO,249468.65
12878,UNIDAD HAB ISSFAM,114240.17
12880,CHIMALCOYOTL,138150.9
12881,VILLA TLALPAN,210361.32
12882,UNID HAB FOVISSSTE SAN PEDRO MARTIR,103613.18
12884,VALLE DE TEPEPAN,178878.855
12885,FUENTES DE TEPEPAN,138150.905
12887,SAN PEDRO MARTIR,87672.69
12904,LOMAS DE CUILOTEPEC,77045.7
12908,BOSQUES DEL PEDREGAL,1163655.69
12916,IGNACIO ZARAGOZA,85015.94
12918,VALENTIN GOMEZ FARIAS,91392.14
12919,PUEBLA,116365.57
12920,CENTRO,40910.1
12923,JANITZIO,106268.01
12924,VALLE GOMEZ,37194.47
12925,NICOLAS BRAVO,40729.01
12926,POPULAR RASTRO,49946.87
12927,EMILIO CARRANZA,30818.28
12931,MORELOS,45164.72
12933,PENITENCIARIA,56323.065
12934,10 DE MAYO,41450.315
12936,20 DE NOVIEMBRE,42507.97
12948,7 DE JULIO,49534.005
12950,ROMERO RUBIO,41472.79
12953,AQUILES SERDAN,92454.83499999999
12955,DAMIAN CARMONA,32277.68
12956,REVOLUCION,63496.285
