CVE_ENT,CVE_MUN,NOM_MUN,geometry,centroid
09,002,Azcapotzalco,"POLYGON ((-99.18244684599995 19.50756095400004, -99.18230696899997 19.50747924600006, -99.18229079999998 19.50746980000002, -99.18191573799999 19.50748981500004, -99.17749899999995 19.50631430800007, -99.17741184599998 19.50629110800003, -99.17736853799994 19.50627956900007, -99.17705041499994 19.50619490800005, -99.17673779999996 19.50642041500004, -99.17662449199997 19.50650216900004, -99.17607189199998 19.50690080000004, -99.17602569199994 19.50694886200006, -99.17553809199995 19.50745601500006, -99.17540276899996 19.50748483100006, -99.17536478499994 19.50749292300003, -99.17518410799994 19.50753140000006, -99.17487523099999 19.50759718500007, -99.17404046199994 19.50795000000005, -99.17371256899997 19.50816184600006, -99.17366561499995 19.50819218500004, -99.17356523099994 19.50825704600004, -99.17304284599999 19.50858670800005, -99.17259936899995 19.50842655400004, -99.17160421499995 19.50806713800006, -99.17129176899994 19.50795430800002, -99.17087818499999 19.50780493800005, -99.17041392299996 19.50763726200006, -99.16995596899994 19.50740583100003, -99.16953464599999 19.50719292300005, -99.16914329199994 19.50699513800004, -99.16910932299999 19.50697796900005, -99.16880001499999 19.50682166200005, -99.16868904599994 19.50676558500004, -99.16737072299998 19.50621467700006, -99.16731329199996 19.50619066200005, -99.16707815399997 19.50609241500007, -99.16631629199998 19.50582867700007, -99.16585546199997 19.50566915400003, -99.16537661499996 19.50550340000007, -99.16494049199997 19.50535243100006, -99.16441093799995 19.50516912300003, -99.16393776899997 19.50500532300003, -99.16345598499998 19.50485156900004, -99.16299013799994 19.50470289200007, -99.16289764599998 19.50467338500005, -99.16255898499998 19.50456529200005, -99.16206766199997 19.50440849200004, -99.16161729199996 19.50426476900003, -99.16113783099996 19.50411173800006, -99.16069667699998 19.50397095400007, -99.16026926199999 19.50383453800004, -99.16021373799998 19.50381681500005, -99.15973433799996 19.50366380000003, -99.15973429199994 19.50366380000003, -99.15925210799998 19.50350989200007, -99.15718110799997 19.50284889200003, -99.15694976899994 19.50271724600003, -99.15657324599994 19.50166270800003, -99.15637552299995 19.50115156900006, -99.15571266199998 19.49935329200002, -99.15418132299999 19.49519870800003, -99.15397663099998 19.49464080000007, -99.15302067699997 19.49203535400005, -99.15296381499996 19.49188072300007, -99.15183683099997 19.48888943100008, -99.15151327699999 19.48802529200003, -99.15119761499994 19.48718153800007, -99.15088926199996 19.48635744600006, -99.15048324599996 19.48527229200005, -99.14972012299995 19.48323815400005, -99.14940566199999 19.48245213800004, -99.14884303099996 19.48090844600006, -99.14866053799994 19.48045306200004, -99.14818535399996 19.47917170800002, -99.14810959999994 19.47901138500004, -99.14790204599996 19.47848843100007, -99.14777361499995 19.47814310800004, -99.14758612299994 19.47765512300003, -99.14750203099999 19.47744033800006, -99.14728227699999 19.47685680000006, -99.14724224599996 19.47675866200007, -99.14704878499998 19.47626286200006, -99.14687861499999 19.47579315400003, -99.14667961499998 19.47529141500007, -99.14645644599995 19.47469943100003, -99.14608715399999 19.47367489200008, -99.14589427699997 19.47311398500005, -99.14565129199997 19.47247978500008, -99.14546418499998 19.47201032300006, -99.14523570799997 19.47143966200002, -99.14504539999996 19.47096393800007, -99.14487187699996 19.47047556900003, -99.14484189199999 19.47039773800003, -99.14466875399995 19.46997276900004, -99.14447664599999 19.46945647700005, -99.14438650799997 19.46921003100005, -99.14414544599998 19.46858195400006, -99.14410143099997 19.46847695400004, -99.14368086199994 19.46728941500004, -99.14318501499997 19.46604710800005, -99.14310339999997 19.46575749200002, -99.14307979999995 19.46567375400002, -99.14305467699995 19.46543692300003, -99.14311812299997 19.46506269200006, -99.14524475399998 19.46431569200007, -99.14580455399994 19.46415484600004, -99.14630967699998 19.46400969200005, -99.14661575399998 19.46392173800007, -99.14682916899994 19.46386041500006, -99.14730638499998 19.46372327700004, -99.14773533799996 19.46359633800006, -99.14803681499995 19.46350712300006, -99.14832573799998 19.46343704600002, -99.14873623099999 19.46333747700004, -99.15002824599998 19.46301692300005, -99.15031399999998 19.46296012300007, -99.15055404599997 19.46294043100005, -99.15082803099995 19.46294829200008, -99.15168747699994 19.46305344600006, -99.15236655399997 19.46314009200006, -99.15287976899998 19.46320264600007, -99.15322278499997 19.46324223100004, -99.15347219999995 19.46327100000008, -99.15362126199994 19.46330267700006, -99.15454996899996 19.46347881500003, -99.15499413799995 19.46356740000004, -99.15568406199998 19.46369655400002, -99.15608519999995 19.46379135400002, -99.15652818499996 19.46390446200007, -99.15708018499998 19.46401493800005, -99.15731129199997 19.46405464600002, -99.15757733799995 19.46408207700006, -99.15793969199996 19.46408023100003, -99.15824544599997 19.46403827700004, -99.15865070799998 19.46392495400005, -99.15885310799996 19.46383900000006, -99.15910166199996 19.46369826200004, -99.15930383099999 19.46355355400004, -99.15945049199996 19.46342706200005, -99.15954890799998 19.46332446200006, -99.15972976899997 19.46306747700004, -99.16004459999999 19.46260058500008, -99.16025847699996 19.46221156900003, -99.16044632299997 19.46187286200006, -99.16071644599998 19.46140606200004, -99.16086584599998 19.46118867700005, -99.16105367699998 19.46096889200004, -99.16126938499997 19.46076801500004, -99.16162278499996 19.46049296900003, -99.16210036899997 19.46013513800006, -99.16232115399998 19.45997192300007, -99.16257090799996 19.45977181500007, -99.16269930799996 19.45963730800003, -99.16282616899997 19.45948983100004, -99.16293478499995 19.45934132300005, -99.16308164599997 19.45906292300003, -99.16315415399998 19.45888347700003, -99.16331675399994 19.45816272300004, -99.16345795399997 19.45755360000004, -99.16357139999997 19.45706403100007, -99.16371276899997 19.45643476900005, -99.16419053799996 19.45651124600005, -99.16506018499996 19.45665866200005, -99.16560595399994 19.45673746200004, -99.16744473799997 19.45703161500006, -99.16830609199997 19.45717669200008, -99.17111379999994 19.45763227700007, -99.17376099999996 19.45806286200008, -99.17460370799995 19.45819867700004, -99.17502384599999 19.45826673800008, -99.17576587699995 19.45838693800005, -99.17689161499999 19.45856958500008, -99.17745516899998 19.45866104600003, -99.17798439999996 19.45875563100003, -99.17878327699998 19.45892872300004, -99.17991553799999 19.45912592300004, -99.18108203099996 19.45930133800005, -99.18201215399995 19.45947469200007, -99.18311463099997 19.45964661500005, -99.18409813799997 19.45983850800008, -99.18410218499997 19.45983912300005, -99.18527276899994 19.46002041500003, -99.18538772299996 19.46001404600003, -99.18728361499996 19.46047793800005, -99.18848324599998 19.46077726200002, -99.18824430799998 19.46234649200005, -99.18802626199994 19.46365940000004, -99.18800023099999 19.46381461500005, -99.18914193799998 19.46415146200007, -99.19001410799996 19.46443020000004, -99.19073110799997 19.46467144600007, -99.19067079999996 19.46571966200003, -99.19066066199997 19.46594600000003, -99.19057941499995 19.46793632300006, -99.19044419999994 19.47045898500005, -99.19095586199995 19.47062947700005, -99.19141052299994 19.47076753800008, -99.19334566199996 19.47122003100003, -99.19413372299994 19.47140432300006, -99.19461581499996 19.47153829200005, -99.19514739999994 19.47168604600006, -99.19562489199996 19.47182872300004, -99.19613249199995 19.47197253800005, -99.19665838499998 19.47212626200007, -99.19708321499996 19.47225181500005, -99.19746030799996 19.47236423100003, -99.19795099999999 19.47251172300003, -99.19836886199994 19.47264224600008, -99.19908872299999 19.47287589200005, -99.19976484599994 19.47308280000004, -99.20009386199996 19.47318238500003, -99.20067567699999 19.47334527700008, -99.20101501499994 19.47335960000004, -99.20144703099999 19.47323661500008, -99.20232689199997 19.47301464600002, -99.20344416899997 19.47269164600004, -99.20433966199994 19.47240272300007, -99.20496719999994 19.47219226200008, -99.20528541499999 19.47202435400004, -99.20649633799997 19.47135650800004, -99.20682496899997 19.47121507700007, -99.20777287699997 19.47147072300004, -99.20796741499998 19.47152318500002, -99.20834927699997 19.47162616900005, -99.20836916899998 19.47163153800005, -99.20895564599994 19.47178970800007, -99.20923609199997 19.47186533800004, -99.20963476899999 19.47197284600003, -99.21003312299996 19.47208027700003, -99.21078398499998 19.47228276900006, -99.21081504599994 19.47229115400006, -99.21141267699994 19.47245230800007, -99.21204484599997 19.47262280000007, -99.21262838499996 19.47278015400008, -99.21329295399994 19.47295935400007, -99.21356133799998 19.47303173800003, -99.21387929199994 19.47311747700007, -99.21421576899996 19.47320820000004, -99.21448461499995 19.47328069200006, -99.21487783099997 19.47338673800004, -99.21516812299996 19.47346501500004, -99.21553999999998 19.47356529200005, -99.21586316899999 19.47365243100006, -99.21617324599998 19.47373603100004, -99.21687729199999 19.47392587700006, -99.21750443099995 19.47409496900008, -99.21817015399995 19.47427446200004, -99.21884723099998 19.47445703100004, -99.21951050799998 19.47463586200007, -99.22015809199996 19.47481046200005, -99.22055830799997 19.47491836900002, -99.22111506199997 19.47506847700004, -99.22091998499997 19.47590810800006, -99.22071009199999 19.47681152300004, -99.22049950799999 19.47771783100006, -99.22035856899998 19.47815523100007, -99.22033675399996 19.47822289200008, -99.22004770799998 19.47911987700007, -99.21977219999997 19.47997484600006, -99.21966275399996 19.48031447700004, -99.21945593799995 19.48090253800007, -99.21913755399999 19.48180784600004, -99.21882875399996 19.48268589200006, -99.21860739999994 19.48331526200008, -99.21851933799996 19.48356567700006, -99.21833806199999 19.48408109200005, -99.21815649199999 19.48459735400007, -99.21804583099998 19.48491200000007, -99.21749921499998 19.48645146200005, -99.21731218499997 19.48697816900005, -99.21716332299997 19.48739740000008, -99.21715810799998 19.48741212300007, -99.21685789199995 19.48825760000005, -99.21653981499998 19.48915335400005, -99.21644981499998 19.48940676900003, -99.21627909199998 19.48988756900008, -99.21618006199998 19.49016647700006, -99.21600659999996 19.49069150800005, -99.21571683099995 19.49156852300007, -99.21569824599999 19.49162476900005, -99.21544692299994 19.49238547700003, -99.21538669199998 19.49256775400005, -99.21520287699997 19.49312410800007, -99.21498201499998 19.49379252300002, -99.21482367699997 19.49427176900002, -99.21460693799997 19.49492773800006, -99.21437223099997 19.49563809200004, -99.21411610799998 19.49641326200003, -99.21389093799996 19.49709470800008, -99.21383893799998 19.49725210800005, -99.21368441499999 19.49771972300005, -99.21350079999996 19.49827543100002, -99.21346306199996 19.49840875400002, -99.21286476899996 19.50052213800006, -99.21249839999996 19.50176192300006, -99.21232001499999 19.50237090800005, -99.21223498499995 19.50266123100005, -99.21199249199998 19.50351072300003, -99.21196639999994 19.50363632300002, -99.21168379999995 19.50499650800003, -99.21144487699996 19.50672287700007, -99.21137712299998 19.50721236900006, -99.21121904599994 19.50781221500006, -99.21116158499996 19.50803024600003, -99.21105241499998 19.50844450800003, -99.21077959999997 19.50908476900003, -99.21069761499996 19.50934950800007, -99.21068710799995 19.50938340000005, -99.21063343099996 19.50955672300006, -99.21047504599994 19.51007156900005, -99.21037164599994 19.51053993800002, -99.21032310799995 19.51067044600006, -99.21024061499998 19.51089226200003, -99.21016416899994 19.51113912300008, -99.21006621499998 19.51127275400006, -99.20998709199995 19.51137832300003, -99.20994384599999 19.51143603100007, -99.20980164599996 19.51160323100004, -99.20969183099999 19.51173235400006, -99.20962933799996 19.51181530800005, -99.20949616899998 19.51199207700006, -99.20940564599994 19.51215024600003, -99.20938184599999 19.51219181500005, -99.20931603099996 19.51230680000003, -99.20925753799997 19.51240901500006, -99.20919467699997 19.51246847700003, -99.20907321499999 19.51258340000004, -99.20897047699998 19.51268063100002, -99.20852372299998 19.51295881500005, -99.20814383099997 19.51319538500007, -99.20809509199995 19.51321816900003, -99.20712929199999 19.51366961500003, -99.20701612299996 19.51373146200007, -99.20659832299998 19.51395978500005, -99.20617415399994 19.51419158500005, -99.20591903099995 19.51433100000003, -99.20580961499996 19.51440624600008, -99.20552278499997 19.51460350800005, -99.20523724599997 19.51479987700003, -99.20514018499995 19.51485755400006, -99.20496052299995 19.51496430800006, -99.20467164599995 19.51513596900003, -99.20433506199998 19.51503420000006, -99.20390658499997 19.51490463100004, -99.20353152299998 19.51479123100006, -99.20294130799994 19.51461276900005, -99.20294044599996 19.51461250800003, -99.20273459999999 19.51455026200006, -99.20258366199994 19.51450463100002, -99.20257992299997 19.51450349200007, -99.20189661499995 19.51429687700005, -99.20188813799996 19.51429432300006, -99.20170452299999 19.51423880000004, -99.20097473799996 19.51401812300003, -99.20080016899999 19.51396533800005, -99.20029615399994 19.51381292300005, -99.20017309199994 19.51377570800003, -99.20015864599998 19.51377133800003, -99.20010324599997 19.51375458500007, -99.19996887699995 19.51371395400002, -99.19938779999995 19.51353823100004, -99.19917484599995 19.51347383100006, -99.19905839999996 19.51343861500004, -99.19879967699995 19.51336038500006, -99.19864487699999 19.51331356900005, -99.19694232299997 19.51279870800005, -99.19672049199994 19.51273163100007, -99.19662266199998 19.51270204600007, -99.19403369199995 19.51191906200006, -99.19400627699997 19.51191076900005, -99.19203149199996 19.51131349200006, -99.19189795399996 19.51127310800007, -99.19149841499996 19.51057952300005, -99.19067453799994 19.51041004600006, -99.18895318499995 19.51005592300004, -99.18892916899995 19.51005096900008, -99.18855161499994 19.50997330800004, -99.18843113799994 19.50994852300005, -99.18738252299994 19.50951887700006, -99.18700026199997 19.50936224600002, -99.18698629199997 19.50935653800008, -99.18656166199997 19.50915938500003, -99.18616664599995 19.50897596900006, -99.18538501499995 19.50861306200005, -99.18522136899998 19.50853707700003, -99.18512890799997 19.50850670800003, -99.18461689199995 19.50833853800003, -99.18425076899996 19.50821830800004, -99.18382784599999 19.50807940000004, -99.18347944599998 19.50796496900006, -99.18307593799994 19.50783244600007, -99.18270049199998 19.50770913800005, -99.18245109199995 19.50756344600006, -99.18244684599995 19.50756095400004))",POINT (-99.18210694194538 19.48532861434981)
